CityID,X,Y
14818,890229,1168572
163863,4849153,2643700
184913,1187977,3148041
70924,4852168,291121
51379,4081977,2030781
108632,815306,2665352
170208,1080126,3380854
16465,4320821,1399564
16813,2705000,549424
193324,3110899,1177596
16245,4335310,3134584
173258,3058870,1729276
126897,3828459,929699
151553,2891982,2372704
69001,3387129,2626520
187118,4726826,3375583
20124,3320299,3184692
109196,3071029,123376
86888,218983,3150309
101884,139619,2961566
128553,824877,2518229
44961,680969,2914602
136719,2366375,1282837
122519,4566123,756265
157563,4439117,1093099
64763,4137961,2238298
20976,2763491,501262
141241,96011,3001265
156020,4488008,1212162
65589,2015195,87748
4373,2584734,759260
86234,1942204,1129317
194700,4544271,962627
148564,1655309,1791301
81967,1936620,2763641
121938,3815018,641342
163611,704946,1135579
116692,2692204,1522454
44980,1108091,1251511
197493,1916086,3237342
165403,4213734,1987780
69032,3651270,660780
162579,2648766,1247377
105076,4361637,2245340
154508,4134149,3351212
24535,604480,3093034
164155,2466359,1220155
119656,4429926,3335275
24996,1991820,424790
121639,1393927,1988037
140962,1499001,907082
106148,2413295,1404554
87631,3100906,211091
158035,4154141,2246232
112766,2981211,1769365
73873,450451,2922363
180761,867200,595510
141507,2418437,2148937
121807,4601633,1780889
70289,3139102,1833474
179904,1253389,3094545
27925,4941123,3270135
14674,4953835,2829985
77247,690206,3319933
5757,2336804,3035039
157068,2534476,1201065
124537,3774647,2637590
87137,5041418,1993988
107245,4449615,2577153
52237,4449005,1025011
1439,4308269,475442
182927,1364263,2745613
150880,1146668,2362026
14341,4760959,3096109
112042,3799063,3287684
77434,4726281,2355905
13551,2978163,2822777
176319,2987904,1841227
115202,3500112,1775465
120881,939710,1338154
106587,2936678,612465
91407,4807508,16665
103468,1299461,1280266
38786,1317440,3246963
79360,3015169,439608
166966,669589,1501513
61715,3695120,558795
135679,4926451,2885473
63131,4878196,2842285
70628,563841,3165615
75845,2723520,786652
53711,3694360,1498868
188981,4708329,2183634
165101,4037001,688452
103308,2403236,1506884
171853,1238087,2853595
56189,4744857,2055774
74199,4715363,2100317
90586,2374206,1262666
97101,2829419,1720195
75264,533957,2014129
