CityID,X,Y
23852,2394004,1527421
88140,4933029,1772163
179658,1181746,3115746
162688,428034,3339682
185298,1228885,1517637
9204,4263143,1935717
78964,983807,2879962
138501,4814012,2962719
92282,4121478,3134907
95883,4996166,3248737
189938,2254400,135258
85086,694700,580820
166858,74029,2730640
84571,2804046,360754
104124,4555236,2641270
91826,4635088,837178
86804,782187,144213
34059,3436338,385218
69641,1365146,950379
44491,1234187,2628287
5290,2792481,2774257
124359,4941136,2237801
140665,4940095,2677603
98028,4582929,2808640
147211,2652228,1530245
48978,3909144,3250239
154067,4675551,2775452
9225,4433089,1005804
93431,952140,3396680
150223,906996,1031180
9165,4521247,1212825
178892,5003119,3396508
170192,4543905,3278398
105763,4422806,1538347
29257,4051504,1928341
184770,577052,1069064
31531,4839716,2582672
179680,702280,3192396
148469,4523496,2295768
20504,3433105,2759457
125444,1271106,3025302
125338,2300205,483183
136502,3151176,2497651
177608,4312180,1000681
30583,4342786,616232
138158,573276,2747783
98334,4525612,1675688
42673,158106,2985158
150509,3236098,3119871
117970,3140160,3126720
21438,1340894,2198700
69001,3387129,2626520
68205,409832,2284643
82007,2889620,1467405
7267,1168124,1563583
44245,1285669,816818
131819,3492292,7031
149911,4785553,2842763
66123,4094128,764529
16120,126771,2324090
107785,1940027,1213355
173027,3546962,2223564
51795,4110304,3248439
178649,2199512,26299
197457,4112243,2588383
47317,868114,589890
154009,662767,2542783
181496,4785973,1912526
22487,2324489,2525090
28754,4571962,3060592
14937,3706011,2274526
18351,319224,2880621
154522,375226,2640690
110365,4585942,2245673
95862,211389,2704729
510,3025263,371744
93547,271968,2565309
153718,834969,2198597
80610,4020565,2899405
23262,3396878,2235316
26805,3079892,816819
178473,4684261,3248266
83297,981744,2202589
27433,430128,1403537
39888,3933271,2040729
182233,4609070,1014515
79425,2558234,1140796
164790,3585929,1601043
193931,1227672,3359635
66806,2311250,64435
106079,2148898,388659
167800,219369,2391841
149124,4735786,2934970
162355,2558658,1726233
21498,3610896,850271
39627,964010,2253184
139772,2777718,134214
117106,3208181,2251095
153860,1414138,939838
27565,5067018,2869927
18155,3494414,1479155
