CityID,X,Y
174461,1522280,852357
26573,2824511,1683702
99661,1010756,1623396
22299,884259,371825
85005,579381,3379837
191426,4099494,3054621
173318,4837073,2606108
130975,4322143,926562
137366,3459558,2024149
188798,787756,3062332
72165,4594369,3300765
35455,517394,1239663
73130,1671463,764807
85874,664880,2804043
75214,616865,2292700
124931,1175924,2876531
133579,4505069,805918
186939,1455262,3383807
11878,2050144,2365341
157957,896575,2450804
132116,2653933,2951826
146683,4186092,3045716
55514,4636933,2345647
102284,4612132,2042477
188012,4730097,2906153
81374,4603244,2655163
143385,2623126,1243420
93287,4872766,2777762
66157,1927227,1427340
40977,1326424,3212311
148050,3289033,1775414
162022,4315209,1311749
1115,1884466,694556
179728,3755817,1162603
114604,2865087,863514
126058,4587200,2983759
88085,564914,3326136
85816,3033917,1788934
30212,5048265,2505942
122954,2261749,2550607
172370,4364709,3114905
123647,3060004,333361
21221,654976,1561583
133925,594173,248503
146595,2971330,1801856
142279,4426129,1358509
44646,1683222,2101481
31320,1538511,1187838
116534,3579739,3113714
42045,4580935,1447412
12824,496134,1205519
67240,2913623,1629302
43374,4390238,551346
61057,935696,2347611
30342,2588100,753245
52360,2651295,1535763
74855,4340637,961930
178986,4932940,2726134
25769,2124294,3160761
98211,5091086,3213320
164952,1562672,2477220
64470,2254342,187934
184927,3416182,6902
133308,2911291,1565263
2500,864995,2386855
65557,4367320,409176
160667,1149038,2021257
169041,1011112,2701826
186977,4008638,2392794
106837,149994,2354345
110578,772480,1073726
96318,558736,3253165
155279,1221916,1558774
56679,2788756,855075
152463,570125,3383717
56223,4205602,2202734
144096,3656905,1444520
124904,4562493,842553
112863,1082548,1004678
74618,859737,866352
160726,3114738,1772897
124865,2681789,1801669
175308,3670079,2095799
29161,4534291,2417487
173666,920839,2147332
7516,1706296,2359878
45332,4217148,2683316
99131,4834782,2595738
88870,4833581,2775143
131216,2793756,2766131
155425,2896829,1477551
113745,2277925,2295526
187738,4131105,2070743
82211,446267,1367297
55209,3692129,2971748
77677,468619,3397192
86428,1346198,891995
26707,2984245,1848597
120577,1563992,1325358
96198,4845248,3284709
116757,336071,2549775
139333,1569801,1153437
166591,4612218,2002145
19843,5044795,2252163
164342,1462219,1487143
13653,548034,1304946
163627,4557971,2175562
102793,3899405,2262970
155667,3430962,274412
90496,1237315,1494931
17887,432663,917513
54512,4578293,1439442
197456,2671326,1660332
184712,4657409,1774700
132649,2722751,1226951
48886,3925574,1909542
49289,3195382,2356765
185236,1301999,2721074
49172,4994512,1656583
125308,3853325,2351911
8187,3543746,438410
117572,2752668,2367376
189660,3657705,487601
6027,972958,693638
81162,295718,3061615
29305,4299104,49507
20277,2190988,422943
5912,5088804,2227091
149207,5067082,3011838
153970,3014609,2523707
24618,1133367,3118748
150469,3553788,3045126
70026,3930646,2933152
73326,5045479,2030454
22170,629878,1523015
196693,4025973,747500
128589,4467973,520527
73975,2871508,1338193
153927,3980694,2356609
171983,236678,2865697
181655,1175291,2517088
158934,2368888,83387
197434,637236,2810107
105777,421801,1229217
169177,4523010,1452099
30523,470827,1162476
54215,1263669,2675339
147516,4164525,2253752
128037,4458331,1080292
86100,2319174,2012027
181705,4947020,2870578
