CityID,X,Y
136765,4975648,2231377
123895,3346923,3012289
72107,3756186,2330364
82639,3341246,2285623
84053,3577799,2576730
189598,2522226,488595
169190,2165904,184837
27129,386739,3349593
35360,4415063,790266
47261,1311215,960569
158315,1540220,3296595
88854,1110472,2103702
115818,2087142,2776681
152040,825560,962854
163243,3808400,3307412
90284,4571378,2718301
109217,4517072,754224
18324,1532756,859004
143052,4263919,2537730
2024,4560813,2467955
100725,777143,3392966
149515,3641321,2253635
185799,4537159,147542
169368,4509209,607641
164991,4580530,392883
7237,1507268,981498
193769,743104,2991893
99300,3884413,696775
134246,4872660,2357692
150572,2707406,1236925
73949,394374,983275
147607,2331398,1176646
123559,956264,3162603
160838,4419037,3344202
81481,2029073,372340
93243,1182636,1226102
69571,4448769,1677384
99852,4546994,1531841
125820,862177,342141
120255,2514894,1393969
7374,4537731,2727184
70565,3668010,499555
147409,458938,2508929
1210,2050848,3333143
173060,4655086,2123247
102020,1556003,2824010
14078,5047529,2535872
119914,324925,2887279
86565,2782201,784781
147551,3696478,1127447
23025,2522466,370375
21510,287109,3054774
126794,2860363,1735465
77369,2382887,1195376
67762,4733979,2616326
103812,3039537,1551853
124020,3910941,629404
51218,3402960,1818133
129069,1531121,3282524
8718,307532,260358
154233,2362600,1468223
117299,1137653,80726
65030,4498055,2289342
65568,1239541,1415158
94404,4494012,726297
19537,4389888,2216690
104542,3534145,3036938
142673,4652304,2043659
92256,4287827,567731
25072,711942,736517
33833,2158237,1122675
183418,3273559,1039254
92892,1114158,2451365
96235,255458,2336798
118295,1158371,1629483
10232,3403353,3318862
28706,2299212,1416059
87469,2970227,342107
116707,3094365,389347
156555,4582251,1084346
162689,2188193,70612
165819,2493765,1285586
139864,2213682,2463769
74156,1444912,984950
63654,2523493,1454278
8708,696048,2694918
166413,1116880,752309
193296,3038371,253348
90758,1685151,1215913
42960,342855,3339333
111573,3478417,1490967
179952,1575225,3022344
140001,2760014,1533671
13051,1273955,3383238
88946,4394254,666864
81384,996451,2903234
62422,4817201,2686819
150157,4615837,2806043
41033,4467266,1849560
104085,2190150,1346558
109536,3947084,3018800
