CityID,X,Y
48899,3196118,3301835
41474,1845084,1427821
187812,850911,2075560
157496,1930029,1123313
132838,519196,1072006
172352,4615795,2260215
181173,2643831,728498
178069,3535531,3180166
15261,2712689,3127266
51746,1877467,845511
61147,2897060,1823535
142801,4580019,2007633
17923,3824872,3269214
159002,1345824,1128079
94875,4551319,1548996
195890,301839,2162624
185436,4619978,1870573
16716,2394878,1168249
180793,1254739,1113651
141256,4009999,1985494
63690,1289274,2704607
28524,1749178,1164293
53701,4402808,2796295
81752,2613899,1565833
134021,232186,3138170
94679,2243003,109149
95224,3501932,201907
31821,4399733,2758368
45050,2690185,3147607
176901,4821254,2504320
11020,4565817,1944501
180182,601709,1479386
123561,2936787,1772373
83807,575526,1456240
21011,1262219,1276401
91317,1638010,2055351
181045,912929,3372835
18108,868050,664069
79042,2903673,949561
72752,4174291,2838721
77946,590836,1215413
59925,2186192,134582
66517,1116975,3216890
11586,4297760,189828
45464,2590760,1519247
25404,2043249,1432695
68682,2691085,757141
153622,4355316,2024567
68742,292743,2453089
191652,1243952,3037148
167667,3857537,3383015
