CityID,X,Y
159307,4404531,794612
102675,269841,2924209
59866,270429,2678920
150277,2989717,2705063
65658,4513114,224720
152807,2560440,1456422
104262,3116580,2340572
93903,3445236,1806618
5116,2102844,506463
4912,3362881,3107390
55839,4489584,762623
173688,4398325,393621
120656,1069212,3356498
25017,434635,1384588
35520,2815285,3122232
104618,2237624,6985
30916,4107149,2729395
142780,2721878,3220951
132534,2150166,3046724
72034,2800760,1769666
119846,4750136,2589430
117680,2132213,598562
103047,4440347,546526
172632,3827273,3279142
183888,2956485,1788629
146298,3319291,2484776
164850,452036,2736403
52744,3044788,156791
24208,864950,2507304
140319,2279472,323473
121952,36252,3362538
182501,3293624,788831
166764,3720891,3086300
149484,4695041,2122625
99073,2949870,2415340
114251,3167554,819772
138285,4782773,2579220
58271,4581365,1140502
112556,4244166,2748255
83319,640749,2185049
167427,4570926,3371624
75030,2945784,503419
163493,3006623,2788412
167059,829911,660365
95335,4489768,509753
7549,3825282,2034126
34632,3587461,459095
109552,4636596,1821639
94593,3014190,1566493
130866,2541503,524185
145684,2884419,760178
109773,3812727,1907485
97313,939008,3065894
116004,3666192,494078
102122,4623640,2028946
142595,2964839,1309818
135066,1203701,1509241
10324,3906862,2170173
81273,1057858,1318365
187729,4784154,3215507
81071,4337137,617314
154859,4536937,1581461
140965,3214957,2510137
176121,4872216,1574508
66953,17062,3371685
126279,1633134,1984212
121840,4133110,2015334
55960,2744091,3207427
19370,2385821,1357488
123890,1141076,360110
104490,3053125,36464
185035,2448079,1238749
136697,2587084,768479
90104,838307,3353843
185559,1490005,1295941
101032,377175,3375616
98749,1169631,149894
162934,3599019,722693
44733,4627252,1844769
34216,3408939,233048
52602,135017,3223322
95488,2744477,1497525
73328,4787030,2726441
50105,688200,670489
35773,2302433,1710679
166080,4102740,3214869
17067,4404366,1975060
183772,4664153,1892927
117672,465851,1666260
60902,2227671,134294
49816,767247,2932961
83395,2468934,272590
38751,3036080,2510449
133952,232342,237514
52299,4489089,820862
47652,2376456,3386899
5160,5040297,3068412
147059,1729764,393261
98443,4288769,658889
152867,1322000,2902812
21540,1118381,2949433
36220,3752434,3352770
121781,663260,2255126
135405,2742621,982386
142609,2679603,863569
158594,4872416,2140326
62023,2760945,81668
140212,1434204,3196499
24532,2751935,126271
152412,4883141,2761151
51957,1580944,1314273
102855,4315263,1115762
195841,1062970,3381322
82092,2982701,3277608
14051,1752220,336415
119551,211477,3001727
98168,4533286,2956924
6431,5095859,2962520
88526,4753948,2214490
141575,2995669,426055
113467,4336922,44429
54928,1986313,1951679
63306,3761451,1422877
192918,2189756,2008227
177582,172949,2767240
175941,3702509,2725833
11230,3761244,630647
124782,4338911,1131384
61026,2972035,391261
57413,3868511,794702
132935,4986259,2829336
167081,4618295,2700382
106303,2805996,1537420
155446,3963598,2440549
64727,1048608,2699799
12512,2475177,549828
105677,426016,2764790
102446,3059224,2536876
57979,2445886,1388103
16873,1930951,563905
20312,4103768,3015139
18946,3401273,251888
4699,2996927,1868807
42275,468389,3336920
113897,5020258,3183692
164475,3213943,3096666
42073,4734138,3157388
172210,5062543,2332805
97029,386452,2392429
121637,3819935,663320
140751,4729156,2444272
178928,2715012,2640415
27607,718934,1095883
138041,4786647,3301448
32690,3685321,1857584
180722,4657966,2304809
56994,2995158,1873056
20392,1038731,297069
163158,1335027,1278466
113783,1512342,3250546
183278,5077485,2630865
45557,3028963,1310803
50299,694455,3205792
54918,2464004,2652210
158,937691,2777334
161527,490201,1278755
190936,3442253,3213797
91056,2066825,2735273
159175,3743889,2683054
73879,2136997,141563
86579,3479496,35744
23400,353231,2397443
166014,462196,2931982
13089,3805402,2404482
89108,2654681,1623497
82493,1926170,1163746
94918,1745322,313175
153894,1579015,1132554
177678,4485577,1022233
163359,2604506,1959261
167794,3025238,2802545
150894,2588160,3339823
196200,4021962,2402512
107914,2289887,2478612
137998,4360689,3277471
137062,2454723,1675517
173553,1358953,2000471
32918,2964284,670523
134947,2761498,1529514
85668,2990273,854482
191839,3736639,1275500
128603,4545767,2095290
106352,1806591,3277038
5750,126828,3131619
174826,818893,3335157
153909,463470,3079657
113670,82159,3011234
107708,1406893,3102079
128181,2127675,2886307
105526,469614,2120661
19740,1408067,2450879
