CityID,X,Y
60811,3907322,3365467
103028,3342512,1249859
73191,3046142,1798154
106690,4565220,378715
51470,4960295,2269468
101327,2157916,2985449
180150,4446151,1170126
118963,735495,2427070
54287,4866834,1967679
112691,1464633,2147906
76684,4147005,2472218
118259,4118133,3011603
186036,4418094,290094
132873,3963172,682953
32449,2940228,1662013
116116,4940329,3045482
49291,5098100,2692158
65697,2977641,1020208
186468,4173772,1999435
193197,2311309,934153
75878,2423377,1365524
114854,1791988,2532154
107407,4696048,3253652
169183,2149806,1912497
67468,1074157,2867494
155646,2761965,1925854
86709,400949,2415625
160235,732375,411987
151002,4534005,579227
50416,971062,718721
100121,4241759,2579202
163348,2254662,1076373
73682,682092,758495
19487,2769566,413194
62690,1148808,2007867
84663,303194,2448262
177044,3096108,3155786
74867,4884190,2419454
102531,2348957,149657
185711,4290343,1976459
18904,4831668,1706867
102596,1994675,3354248
149828,4582134,2107475
188408,3025213,1776867
116313,4641141,1231274
185079,727505,838046
10496,460858,2791831
35914,3656429,2029223
114981,3052100,737819
90538,2768419,1477700
124955,4396142,3281620
147627,4450732,1311494
109354,2861389,886955
29646,4461528,2591753
190928,4588248,1791015
55077,253896,2507738
50953,1960003,1213436
99026,1728853,3097023
101639,1750234,2221169
108908,3214852,2320315
163786,4186603,2176408
25806,3131998,1647114
33903,778157,1299555
62285,3908130,2753092
122599,203497,3013964
88342,929446,2325134
176291,417139,2280450
119092,1220772,354186
35595,4793029,2689253
108765,55242,3320335
187372,576748,2729357
40019,1965918,2758396
64977,2585000,1762560
98225,303997,2843292
189946,2682166,1420683
30543,838191,1122795
156462,2770372,972827
117229,2314649,2456174
109243,1978660,360029
23393,1389147,2447256
172212,4334204,1332337
87678,4286514,1789225
61122,4321894,656122
36622,1289430,1143338
81831,2507326,1270114
176478,3179867,266918
196065,82034,2717886
50787,4615120,634274
43106,3530541,1740858
146087,2672704,914429
136689,4130739,2747581
129140,3670072,1513948
9184,3485956,2361670
169857,374063,1534798
56876,3929641,2448808
143397,2302057,559826
79143,1845926,2272360
87311,3919182,3070827
84123,3102009,1525735
106626,2568001,91556
134092,4814095,3259336
160735,749631,977752
95876,499831,3286578
190971,2436714,1947267
177329,3393769,2551494
108284,1677884,957875
65747,4556559,1386847
3856,928779,2569639
175125,3639271,786799
1099,1687401,2495991
97634,1189803,1952764
112324,4189992,1875384
96211,2983898,477495
59527,2749763,818522
132123,4453889,898895
177749,140446,2923239
122279,3607219,2500060
138067,3086666,3182747
21992,2869170,2878023
164964,1302995,2665851
8912,798417,2106251
60379,4165065,3046557
118506,4785006,2400190
155920,1195506,1464578
123238,1512731,3134286
133080,2511577,1062331
136686,3027823,1434471
91979,4757956,2207090
136154,2291372,1730618
53333,4104820,2045389
135892,2452669,34483
92025,4284841,2779665
3983,4460161,2064229
78750,3490814,277692
20176,5017884,2427008
172703,3068234,238441
132234,2709136,1337745
197308,961352,3169826
150257,3157898,1124305
91808,4899315,2468616
47323,2335002,2907487
158946,3505650,2490610
169929,1591043,3067426
165407,549013,2888712
118299,3114985,2403501
84189,3523871,353431
125655,4450763,2761332
100891,3169142,1575703
100862,2813333,864658
110178,2792848,1787276
94896,1920210,2215099
