CityID,X,Y
178011,1989147,3244846
17569,4528443,972121
30329,4297072,760534
103454,2658791,516594
77401,2358587,474655
46946,1145482,3152701
88448,1754840,1024096
20741,2354814,1846682
186780,965100,3244121
136179,4950979,2415265
154123,4704163,2011887
87227,2609761,1109463
115538,4566180,1279001
108203,3699592,1970953
173359,527420,2930090
95044,4350214,109599
192366,2367153,1402004
136158,4647764,1885161
158649,4196936,2677688
186223,330112,3072737
130605,4725816,2899428
33260,2646106,1403337
25342,4600360,1914542
150400,1356149,1172666
70242,853565,3283379
177305,3436842,1828127
80795,1260466,3154357
54690,2030904,2195522
71667,4553009,1504449
181074,2707237,1603905
69875,4769267,2214523
196393,3593779,3030689
40945,3558933,2305109
197005,2272407,1899180
48067,4383066,1000439
175093,3455198,2687324
55193,1106966,2670049
162505,234020,3328834
167284,4257195,333913
93369,726217,1499141
24432,983791,1137023
34208,2664424,1013390
92652,2910232,1688016
147885,1652635,592728
89084,1791371,1130391
21002,4978484,2790374
71589,2388028,309761
55169,2346596,2514084
173907,941800,3027489
136207,4002897,2927648
150896,1028435,205979
1939,658953,2683023
121332,1885432,3391493
34606,2514150,3049615
113002,4554394,979198
134863,1269743,2864661
188157,2260298,130783
87246,1621446,3242159
15659,425212,3353292
41762,79424,2179316
149527,3604490,1596182
118476,3404791,3041206
134848,3714723,2799313
128679,4394615,1095805
58685,269985,2618038
107360,1269080,3243056
86262,3845133,3342598
92396,1322964,3216454
129092,4432933,922495
99390,2983223,497083
59253,1739584,1293989
115041,4324617,1512763
137446,2340168,305007
104967,2370237,1235853
76077,2701230,1119946
1630,1498445,1262929
51073,4346037,1669777
94563,4955896,2323125
97888,4853083,3281342
11323,3732060,1701296
87517,910080,569598
135757,4651164,2178473
19592,3121672,530212
134874,3013340,319518
11275,4911693,2340596
137237,2233121,146707
141423,4308094,2005170
26894,4581123,1954278
65064,748383,3179371
164539,4763031,2242829
176465,2401623,283069
87401,2910911,958605
32371,5004329,2710250
42839,2786254,2803661
191398,5032067,2878072
6898,2898130,941483
153307,2408229,513110
86879,3854297,3288673
120240,4711691,2562332
63643,481560,2686068
169567,1814053,3090624
98491,524703,2940987
13229,1120278,2883289
45174,660787,1110210
186748,699771,3387709
193535,1094825,3391015
64661,2727940,2791606
134433,2448256,1200608
93860,3976846,2519363
91107,1841097,3074540
64481,2641079,1572444
167593,791366,2783366
51893,2037435,2556727
131002,1617189,3335252
49283,2515996,1341672
137576,2296024,1859557
186797,3587017,3072371
111742,2736285,1837278
89093,2976133,1296865
151741,2414506,1125602
62122,3456639,3184308
21458,4625962,757384
40223,537206,1118313
24073,4580237,770487
45697,2641169,1312448
196353,2300363,1363192
169513,4600320,907538
50495,2582777,663680
129245,1372770,2089676
6195,1923562,84239
53536,27316,2662425
140343,3534610,3022146
108132,1389285,3124774
189286,4078631,2790611
196223,2802243,2318212
159154,593221,3392525
44432,4340768,251478
52354,2709898,1483466
141947,910708,2262359
89454,3668061,581889
81009,2140525,457571
61111,4274179,3258547
130026,2944141,988069
71047,4811064,2659625
140954,685845,3376830
184887,1814355,891743
36060,784980,1416252
101871,2182073,401781
36307,4596750,2440807
36766,870005,3083909
59259,2742525,194520
39190,4741336,2434869
186717,1083738,3001687
35277,2120268,101551
87920,2526617,1299236
1505,4473863,110206
109848,4623277,3080603
131280,2831148,1740926
42350,420320,2409009
14272,1465303,951542
103643,1940781,112981
20243,102384,3019540
78006,2914799,764404
161077,554194,2785564
193362,1597452,2185904
92604,4924219,3249241
128881,4476250,1352166
170351,2606358,84610
114841,4107959,3300413
6253,4187390,2635918
109893,4565225,258012
62601,2555386,866440
117552,803250,849028
150915,4836103,2511469
6822,4325335,963105
47819,856732,384664
21187,2656249,3206472
92853,4592238,1935077
196040,1299729,2896653
27716,4789233,2993287
55230,484431,2357737
57918,205529,2313521
154421,2593114,184795
132306,2810160,1384234
110378,694839,1103515
94779,1095954,2940515
53460,3404354,2785572
103358,1030244,1173392
54095,3625645,1484630
74112,1624215,3025748
63075,1853304,1176653
87060,23761,2826194
154569,516275,2805069
71492,4590093,215791
24587,2543429,1809401
82728,2356141,1855632
156282,3798227,1099351
110868,522869,1116686
34947,4428376,1008851
175158,4188863,2731363
115336,1976659,356482
