CityID,X,Y
118575,1781802,428329
58249,3823422,763619
138949,671994,863434
31135,2155982,3229554
89703,1100589,2040849
35873,2116186,393425
103261,4991187,2879975
132349,614243,1049429
164627,5084791,2877502
139345,1746243,3057203
69765,4417276,988633
27319,4494912,1877313
197642,557967,1100228
115141,3279020,1538174
87330,3690446,858334
180436,1861104,2425421
20718,953652,1149186
144285,4524097,716546
140868,3259888,2688866
88782,404533,2545406
125979,1566906,2362953
84451,4400013,1379
56734,689998,755556
127938,4598398,1387108
35155,2867645,2657488
6983,4340911,727702
191986,2736367,3228137
162233,3841211,540745
90943,3065812,2116530
5086,5087251,2077942
48220,3800969,3198423
101448,3580421,2660213
34671,4053317,729163
117140,4920246,2847897
20942,4806103,2820282
108681,1619859,830164
195849,1831111,54561
115565,2297260,1250237
175765,4593260,896898
91250,4437941,688493
40642,2788360,2419318
127459,1153055,2135933
87599,2129103,423835
33165,2497094,1559542
73790,4351824,494362
162047,4746739,1967174
49599,3663588,2873293
94730,1447192,3181902
124268,1154611,3190387
921,2742314,2353331
124189,2274364,112600
51930,678045,532861
66167,389093,3378470
18323,2434810,2045689
105598,2587237,888229
28503,1473208,2678508
44340,3789202,942667
145113,2406351,2682473
54510,39211,3313891
164799,596812,3278275
185678,1365186,2782388
111684,489231,2991486
174223,3796223,2351750
189789,2500071,438260
117558,2401296,464909
77297,1565154,2748385
36227,3013577,121116
41427,1997025,2730757
22120,408182,2500829
138513,443258,2723539
118062,2633994,1293359
49126,2649142,1409546
36317,1051786,3095827
189166,2795293,1571716
166755,3717929,961240
20318,231868,2010392
138498,1448693,2250809
134440,3454416,2854615
135595,4744098,2964162
70696,3030555,326721
64445,4378237,316237
164813,2418371,2018242
181999,3372284,2803329
120896,1143601,2336304
173709,4416068,941849
102728,3753262,966600
90576,169062,3262302
189898,4283970,265695
33304,1014677,2174247
147903,1377946,3253807
63310,2724295,3299372
153850,2351643,1187693
64927,739589,1205226
160473,4339011,3323678
99962,4625357,2111596
183747,998434,2374474
180185,5062417,3131992
149095,4331486,472071
190295,4517193,937832
103025,3418052,870621
54122,4798564,2379144
138236,2775095,916356
147835,1109337,3235531
156270,745295,2754654
50942,4861734,2895489
15872,1541084,894621
145734,4260256,65495
193243,3514720,2610893
111208,2505335,1777296
63639,584888,3202632
140346,2553732,2700825
79885,5097428,2297667
93992,433013,1193638
157064,4304718,3010749
141008,3527156,2981670
67918,4509411,344624
84846,4173190,3035161
183368,148145,3165400
168979,3176617,2299310
56554,4928281,2544637
50121,2593161,1313595
30922,325716,2510395
196185,3291367,644622
45871,2977836,1711276
36097,621924,1396355
164969,3636195,1420167
90876,296624,1965739
144615,4068158,2045601
176296,1336307,33613
104184,1101577,2114208
33466,300991,2529412
95892,1144989,3203815
91993,4836419,2456112
80193,104434,3315817
62348,1027874,2341931
125366,3443004,119872
28221,4420345,2237077
60766,1917425,1831626
127347,2736285,1639636
133944,4317913,396707
147611,1154516,1595774
64127,1663576,3218464
185517,868012,2635802
21347,4781939,2791318
26787,2856286,3345444
94098,4048202,1983941
135126,4295661,577195
71531,4449482,1492671
80941,1517139,2865325
18178,971050,3266150
20992,3614160,2782374
