CityID,X,Y
504,2761221,341405
180134,2330081,2731298
115165,2379138,2717292
2768,1086860,2230629
17341,1394793,1439729
99093,2995286,899100
125371,843293,3349563
168162,1230214,147943
48650,4558072,124561
71105,1749566,670962
110713,1861766,1342836
44009,1599402,3176985
61316,4689651,2297488
17758,4828009,2994446
101139,2809224,1431669
111645,865931,2422359
63028,674439,3130980
84878,3072411,1253103
137265,2918493,1579591
95890,3898201,2255893
111847,2846990,937606
178788,3864892,1954156
154955,3711811,2682143
142339,499881,1449222
175570,3137819,2540136
44644,2597300,139634
6241,1581953,1277785
188503,1320824,3116507
187438,1721244,1167454
45428,3969739,2677799
70753,3497034,102058
3215,2371060,1701001
87683,2694117,3230102
121500,5065857,2453559
159902,4593173,2301717
143929,2146339,505503
162607,4323353,2493229
47376,2350963,2805792
191294,550630,917720
179619,1082148,3320854
48601,2514677,645542
68225,3104845,2038357
185296,2762048,1695548
74349,2558189,2770451
52208,2790041,1873892
28580,2513367,1453699
124549,673706,1103555
73662,701530,1124351
105546,84941,2042882
136905,3256835,1756501
144408,2887601,2920436
48128,646337,1546298
85337,5096277,2651326
121126,3668638,3275300
152045,4297103,254515
75392,1126720,1647893
94190,713109,773325
79736,3751276,555551
43281,4188629,3396392
110056,856497,2154531
84737,148594,2538599
22016,2376724,1290625
138555,666024,1542202
163962,4435163,531731
8370,2561478,168512
106664,3916221,2356776
47570,892032,3271978
45263,2982150,1955976
153435,1485325,2121912
44017,691990,394499
50130,3237266,580168
136782,5024468,2280355
130818,4996882,2001768
106633,652720,1501791
70599,540890,3333372
99784,3297523,3173883
181481,4356268,2932820
165172,3058986,1533055
192472,3040196,85461
195355,2286323,1354431
110506,1757693,334724
152217,930961,569192
29680,4458717,1879777
95275,2180806,408594
126031,1690470,313537
137235,4126233,3059082
24478,3559224,1771634
84675,1539069,2832123
89132,25716,3019325
40969,2775295,2299528
122951,4417735,2017279
4920,1014473,1119679
118795,4867370,2494520
71776,4377454,357754
58006,453391,975225
87296,287283,2652189
158810,130569,2160069
47622,4161404,2896717
35467,2786247,1760656
158824,3639529,555341
196372,4284910,1927448
14762,2490100,481529
78815,2016971,995718
77273,2515919,1572870
100555,4796567,2196690
1538,2198977,144156
15759,3756793,818792
147111,1385748,1092332
51059,823793,2302539
1329,4532964,1108263
157799,2359911,2700756
143608,1512118,2457764
170088,4609378,1677925
47208,1512378,2686831
48218,928106,3276792
60922,751185,3030601
121673,1876732,2039428
143762,4665374,2215884
90440,320097,3100791
166875,2061647,2270326
63119,3876043,759525
191762,2006217,811059
101719,1417699,3308621
84590,2597824,3202943
55136,168662,2075336
52688,3950427,2742032
120350,2807505,1635204
81876,4580856,280125
70623,4903519,2978791
15392,2679043,1459605
19035,754283,1252885
144307,3025041,2590867
128702,2048201,468323
85042,435556,2621397
163929,670853,3325409
58313,4762440,2135795
68496,4241189,128330
191899,1333281,3064786
76842,1679616,1180909
164952,1562672,2477220
167719,4552883,1842665
145687,3098094,164852
122747,445375,2892920
42430,386721,2923492
44723,3067231,323475
185308,136404,2168394
4776,4630497,2786599
144499,4315191,29456
160326,2082167,158950
5773,4570425,735362
188723,1771385,2432227
50547,4205474,3055410
40173,690369,3214027
172681,2286370,2391627
165237,1815661,1979454
161673,518591,2005974
174844,2370875,1159659
76221,547871,1164830
188596,1851635,1437467
62496,4763714,2522547
185910,4630293,798486
193694,3622755,2357570
80671,4622910,3046259
137213,2749405,107449
32193,106795,3025511
158362,1645412,3037345
173007,3209097,1704192
8375,2891360,1447591
76909,4415386,3229324
59036,2307030,1683383
134276,1307695,2370952
88555,1399814,2172438
180326,1727346,1186726
59261,1259613,2682347
187840,4176069,2141558
197318,3021345,1620805
110696,4782094,2220499
47515,2545555,3182290
50927,214609,3271518
124261,4818772,3338762
68148,548700,2824474
96750,550395,885059
42097,4166968,2559693
32619,2172021,513502
137829,4794231,3326185
65659,1210872,2281617
81717,4259244,3130842
73439,3950931,2136807
144495,4571138,843062
104007,97963,3347758
110195,4070764,786678
106908,921861,3037475
60958,4340198,24424
127603,4522019,1682650
34812,1595380,2768522
20236,4262209,3199828
53806,906288,3382990
122022,4461711,523063
