CityID,X,Y
178145,2455537,1296464
139491,2224210,466259
23667,1250036,2830457
110458,2074812,2729407
92731,2775742,932354
83691,2530142,910929
127711,2003264,3244914
122175,4862453,2144115
159991,778197,1276657
192847,2261897,421920
85547,3484053,27276
139686,165585,3300548
134396,4556663,2392197
133908,2176946,183084
192292,451627,1919914
1841,4486841,1297930
155114,407212,1368341
138063,4573705,477400
117724,4402397,2320199
49170,1080722,2493781
3386,886536,2001408
72563,4239140,2643788
112025,1706423,556835
8865,2965585,1906375
44534,2564370,775321
89635,3213687,2568240
49607,2564435,566488
17168,4395137,2869648
41332,4520419,207706
170059,3950562,2806501
91331,1538124,3124216
64069,4164585,1759172
7811,2780910,107910
99351,471538,2030441
35049,4051074,2344439
3144,3084020,1268770
5564,2961937,446537
5453,518869,3026340
15978,3279383,2380110
152012,4439812,534212
31577,4785617,2746839
47787,686309,297330
108612,470414,3266560
132522,2684044,1433135
135173,1147800,1231886
141962,856879,3373548
29218,3557858,1463406
167281,4627223,2384895
39919,5091468,2363013
197664,3500797,2339377
131531,596215,1157643
20327,748405,1533313
52969,1093860,2256089
36775,4491829,1616222
146436,4424096,2695048
62942,4856149,2772726
46058,713247,1452872
112793,4603897,2451284
103686,4034343,2538740
134931,3194918,1714926
137129,4101372,777753
10840,3347328,340867
156844,4292998,205172
19788,50477,371643
28159,4505937,1880526
96360,94210,2789271
152162,2791322,3299545
156382,815749,1638333
47971,5037162,3295501
81843,3581801,1973721
170675,2749168,1883613
115473,4267358,3142145
59317,2382402,1537723
133680,4320426,297579
84413,3052658,2945520
123338,902029,1576905
22811,4740921,2754407
95021,4782095,3029794
143215,981513,881708
195652,476233,1206878
134683,644959,1433796
174875,3806384,748870
74479,2669060,3331355
140368,1341155,3186381
55832,4267959,2572595
6051,1713028,1252122
171151,3804401,3396587
9848,3027121,412338
186418,3520344,2899402
103293,1128880,2311457
60950,2618717,1458188
43855,3122825,3184489
62065,2580504,1111653
8624,4962525,2234645
154806,2657777,1610334
150096,4874014,1799991
77718,4661360,3058475
139620,3570414,3172634
96675,3859476,2025168
49017,3101032,962143
70919,2385874,1973113
161371,641228,3064739
168583,201457,2683968
180366,4126794,3236276
159075,2584747,1979433
2817,511223,1047009
105006,3081093,1833753
81478,3010245,832961
169884,2803277,237849
112860,4352078,2054137
88666,4557055,2001660
186493,2409071,1081445
27635,2004251,3386583
7325,2746782,315854
90731,2778870,1722298
87701,2992841,359884
66085,686523,435566
71847,1239288,2951312
89604,2778268,371603
153934,1324635,2222806
116960,3760500,2315354
189376,1871706,3055965
74243,1068070,2653931
133990,4784788,2631720
6084,4486775,1141721
152713,3605895,2494497
139627,4852832,2004875
117163,4782918,2981993
141321,2265276,3204717
29002,4740976,2984204
2047,2807235,1828708
93376,866702,2430458
117122,4139259,2854421
44048,5064226,1873824
148874,4404575,824212
116106,1470872,1162674
160811,4394467,1593676
56451,1611399,3117601
195095,2348293,62025
26651,3426508,139554
34045,4610006,1168462
151457,4608299,3265140
153412,2130795,35702
115852,4643983,2812251
44977,3827077,3353518
24809,2341179,2083749
45418,4537361,654501
124260,1234388,1297816
95807,4463779,957597
89148,5067382,2445385
168321,1994397,1454332
151495,49528,1800557
127313,4445046,975870
86411,4158730,2881190
11479,2431940,2433763
144556,1889810,1575730
189041,4160224,2705353
84105,3934398,2154585
104024,4790838,2652820
190563,3002903,2769028
16216,4418951,1720732
63053,4660,3207589
177072,694950,700305
15355,1066440,2306895
108461,3355523,1403949
172279,2136277,2897590
