CityID,X,Y
148121,2549908,1074568
186215,1189097,3173158
81590,930024,2017560
135078,3443760,2809589
192850,1679163,1810272
102707,3075088,120583
5125,3913798,1940140
177571,2919095,1856136
41502,2507028,1430457
98739,151952,2361629
95039,2185881,192449
9322,3249215,1045527
70218,4849159,2093396
107121,4274890,338561
534,3982842,3046865
38826,975415,2975299
14964,2235565,2953120
176349,2525699,595376
129633,4533021,2362464
22183,2221488,212339
124029,2436473,349913
54777,4975964,2799503
145848,4556959,379741
4545,2286256,1331970
157955,2492501,54592
116664,2120042,160463
65738,2317177,2989077
152343,4669577,2785366
177167,1088443,943028
170597,4035128,2480357
167687,3285966,2481209
8937,4525644,1668858
195063,4525460,55799
173882,1188083,2976332
69989,4466286,1688565
136931,4279464,1779499
193770,3975728,2311934
113291,4481869,967501
148618,4287642,79092
119122,3440916,84773
141766,427638,1301133
100811,3390013,1613348
15582,2321688,1434490
170355,3194825,2766848
168600,2147590,105264
31159,2952375,485518
71354,2679071,827093
164155,2466359,1220155
154168,1468347,3269925
172781,916503,1107550
2956,307399,2101542
54666,572422,2692811
127084,3994964,2024395
73905,77923,2751908
105152,4795393,1616571
141282,4996225,2599223
3804,4987197,1911485
43419,234758,2904926
74973,2103941,589461
157655,875727,2067897
12591,4654189,3297032
61865,1043677,2852279
155952,838377,3184935
57553,1917888,3321435
34403,1088871,3347669
193223,1647818,1976197
120248,4953139,3011381
1597,5081290,2206556
142408,3770987,509099
179073,2708661,2992385
135669,4581559,1110738
27805,2892957,1165115
68251,2022587,1973996
108429,4564527,2902433
42833,3337158,3169123
187817,846912,573018
71879,781343,856768
39166,3044167,741456
120028,2270099,547379
105760,2838094,398678
56240,1204137,2789205
184875,1136271,3150620
72779,2164075,1163584
16290,5083833,3160509
3690,4271179,210164
151170,3180621,1211276
22721,2491356,1535183
105862,4840580,2877993
89833,143926,3386900
177814,520659,1044291
133160,3218236,262031
37495,2682642,2914473
1892,2315086,484749
88648,906414,3195716
61029,528012,3347768
172477,609840,2224430
147051,2315300,1409456
36958,3949416,1804321
179823,3072261,2805337
119779,2854326,1544138
86066,2431885,1373573
27684,4983407,2316241
129410,3797261,3177440
128110,2411843,1339397
10534,4670859,2417385
41110,892908,777782
146291,3135742,2496949
89924,559540,2448777
153367,804282,2247580
75894,2489300,89618
94207,4826068,3083617
82147,441180,1129724
107106,2674854,797635
7441,2730284,850516
154484,1447105,2130426
11845,4151242,1751942
60817,4624044,3084511
111965,2509739,179604
124455,4902773,3154554
175274,943949,1328858
136335,4739467,1942398
112541,1072866,3159677
49528,1077480,290918
12332,3516945,759652
35501,4460830,649780
123964,4545954,973273
173076,1777470,3288059
193451,3545537,2584240
128735,2964904,733568
99093,2995286,899100
43524,195326,1976337
175256,3820067,1902436
186736,2130380,3187709
10121,4686838,845697
120957,829302,1228340
10002,1337546,3396311
180885,1036958,2291173
33264,740813,2468963
147470,2983329,629433
178598,2700036,2746470
142464,1522385,1266570
179053,1314536,2481618
49828,3052416,1337647
88852,1619944,2939428
181865,1541562,1297945
105716,1423068,2882336
113349,1577883,2960931
96617,1084264,1682805
67425,1551115,1452671
88792,340149,2495168
25835,483332,1231659
94635,2834160,1551696
147418,1260818,1257520
168779,2556152,1416
81107,2851715,548415
12868,4503135,1211506
37980,3639820,2050115
191015,860944,863488
10826,4613942,2778041
25023,643159,1289374
40075,2844240,2589678
86109,3395159,3290388
176568,3644137,575309
40000,3114437,1680574
185938,4307833,2883554
15123,4855128,3065005
168461,1438988,3349792
8180,4660131,2252635
177966,3038003,1365617
136592,313249,2988756
28834,3061645,1389342
165873,1531458,985216
189180,2704918,2146465
82171,1118218,3270541
58984,1258889,1076858
37067,1230369,3168884
174242,2373666,1275723
50931,2909014,3292869
16295,3494796,349654
121612,2817072,1466465
21756,2691860,1063583
54319,3406905,1650966
186837,1193969,1557467
32383,1058627,1398384
38329,2740370,1316867
72513,3080132,420112
104914,302799,2610894
22696,2925224,856058
48439,1540756,1236082
77770,3134827,2405665
34552,4226144,2901636
81478,3010245,832961
157787,2973920,406096
31769,1159733,375418
67658,4758021,1894924
116894,2836118,1478166
69953,4724282,3380899
80399,3101050,310776
138937,779459,1287852
26802,945245,2578394
60604,2895745,1388531
51494,1288000,2733626
69425,4401224,686628
141875,3040264,192600
30164,3973430,2247483
151620,4888055,3175654
73452,3742686,3314988
168485,3756976,2395795
32457,2237919,403597
85548,71195,2643427
182390,4208413,3373498
151217,2139047,2156522
40920,4515281,2768305
42628,4440850,1796571
59024,1384325,2424426
141636,4518574,3254549
130710,3272467,1002070
156828,3518371,446605
170228,3050280,2516283
41930,4911205,2852526
114594,2280880,1281396
85263,99661,2190742
189327,448050,2043621
32619,2172021,513502
18707,4008042,2805365
158751,978422,2628236
10421,4523553,2589555
35131,2804011,3387624
16351,541314,1088183
173272,3047219,396376
139792,2499965,1319365
73649,4357486,1657639
171673,3302459,2052183
91685,585957,3172873
132194,4279122,379597
64956,4903659,3348437
59046,2197616,241040
30542,1908650,2922425
26091,3122142,3245866
129441,2386255,1715902
39768,4595107,2934995
79039,3930165,2049904
117760,2867861,2714746
32085,2820777,1514279
192311,3014003,53424
41048,3932422,3224665
147367,1580556,927084
161526,458215,1151042
188543,2666169,1584470
19044,2473287,1232978
48845,593308,2260396
97479,3114846,1582605
179313,1086011,1607412
62573,2118732,619350
15677,4677059,2090901
78514,4490047,2137978
85318,4676541,1783766
50853,2241647,3150867
182639,3085426,1347468
71450,1106858,3053510
60665,135773,2776426
14741,1269091,102225
103752,895929,3363749
177267,1660776,316525
21605,4698758,3098923
186737,3149853,3329288
110191,2875815,2779547
129107,926553,3352189
21908,4440119,83455
80889,3685879,2855117
6359,860368,604855
194190,671908,778748
39954,4801261,2778937
153931,4967497,1923310
143447,2974248,315693
38302,2768167,6446
66889,3568701,2255399
147942,4929001,2022241
139706,4841057,2301166
71419,4317098,661471
182858,517398,1198487
88174,3657452,2036290
136066,2765046,1177903
191160,875096,1510789
85006,3023336,642533
163773,3198629,101504
79668,954005,1089348
32137,4088732,2273032
161376,4542123,358775
73521,3006869,1580384
12954,4484775,499407
187356,865880,606274
188304,4500712,557609
117389,4860802,2290610
39430,4752878,2309707
6151,301977,2348764
65433,404991,981357
21896,4494048,1137980
86710,2856528,2583808
20697,1341551,2912964
12161,4483249,1927444
42375,2177434,4797
112666,635208,3364972
84736,2775766,967056
148628,4558856,2674992
190988,2237829,582763
118919,3283021,3188855
177369,1009279,2389250
84945,148030,2847671
101233,4419379,1765578
180588,2646052,3297039
93870,2521276,141600
189520,4367926,601204
