CityID,X,Y
21179,2959024,1588278
159734,3032151,334741
129026,1604603,2557550
115644,2145051,2083551
141780,2554965,2410830
138319,430446,2075395
108590,610157,1080604
145213,3763779,1756971
9119,2844453,1414540
194700,4544271,962627
123993,939754,2584541
124680,4860218,2933323
102379,3811854,1135585
10354,4611027,2590570
46280,4595261,1836614
20497,4210102,3307695
67319,981087,2781393
103536,3940453,2681352
151147,3584839,1692159
131732,3816365,480447
197607,4568412,1209675
50587,3373960,1848961
139951,4462498,1977469
72827,3002618,1873987
113229,1117894,2287966
3194,1255760,2959625
86649,1525624,2819185
191784,453949,1249860
106566,2018481,3214942
56841,2106607,163672
107496,1205266,3375249
95473,1135845,1578733
40184,1022107,3236376
158182,3038979,3155353
183932,2314460,1718877
145065,4557763,1498148
96278,1423987,887525
89607,2272052,519150
188879,3464201,90621
42346,903396,2542566
123802,2207137,2016652
59408,3157419,2659634
116635,896722,997375
50037,862840,537390
49410,2800237,595388
157369,4410038,1817169
54963,1465359,1296332
156527,4826198,2819476
190249,3004949,421674
43496,426206,962233
130639,4341029,1453552
165920,3091322,187265
177061,1242018,1463968
8427,3021159,314332
16327,3019194,288665
179111,737145,3000665
62457,4730062,2637468
121703,1244256,2265602
168492,4443015,2605094
87838,4579424,2592182
146257,918200,3394688
136098,1418213,3215501
181875,5039830,2365303
162250,3053243,3308229
113949,4494319,624965
136139,3030626,564651
56289,3691132,3164042
56800,4261281,160705
183187,4517986,1119773
102316,164185,2807535
90597,2161029,168272
80295,1819105,1467397
126246,2958750,1022231
172992,3537015,1988597
165764,3854292,2825773
66956,2696615,1615787
44290,4996236,2883384
54695,1904710,2095651
94984,4983480,1827401
77646,2676998,1594435
15939,3474336,2698408
162951,671769,2799943
146641,4391930,1719517
103968,2458424,312904
64194,2538060,1299329
57119,2695043,932828
120601,3879192,2433844
106138,4864646,3197204
156249,1072732,2629695
183105,4128178,2777172
154989,2477545,3210955
174897,1041641,1493386
9364,394996,3054379
188312,473999,1263412
62827,1518708,2418774
60491,4411612,498734
67278,3247457,3296907
29171,1885713,99835
124983,2732759,1805412
62897,4308744,302716
146133,1996946,2860180
87131,2551086,1396395
183889,4612454,2219205
153982,204154,3076418
115506,4200381,2559579
181515,4326797,112271
65415,1665700,1436817
96455,2736009,3364157
29071,3610115,1664844
16817,5004085,1756814
67094,2878025,814348
8979,2852847,1639075
161911,2568372,3396360
188785,3060236,1660668
113957,3944509,2441348
87421,1446724,915506
24177,2813968,229451
60817,4624044,3084511
131900,3216053,2933316
9677,2449015,1490121
38887,3251580,1785039
45324,334687,458307
119946,2355289,572435
124940,2973816,2876185
186146,1297011,3094752
183272,1562897,2691418
162332,1523295,1136764
97224,2570988,3030774
156316,4727138,3345218
131035,1989517,2683064
4635,125674,3108741
153434,2589902,49139
37401,3021176,6887
183430,3424408,2147032
153664,4929330,3129911
127108,678211,3288702
70172,3009499,585808
144097,3024256,684044
114673,2513937,207400
64259,344293,3355935
99361,4340318,1387243
651,4554310,143510
109940,4741934,2587393
32103,2820014,1700750
197175,2284596,90424
95691,2884317,3258763
23178,37165,2287502
52440,711253,3260492
104954,5026397,3296103
13601,1333162,1269702
126688,2762066,16918
94927,4372845,603039
102361,2133751,491449
10090,4655919,2341378
31536,4771949,2557453
32971,2136521,625295
42857,651738,1967836
168157,4760927,2229335
99688,4640978,1311806
77043,3205379,1624798
39831,497873,1401324
190499,2744396,1324807
178070,1638948,2250703
103266,220836,2434784
45563,3554206,3161219
46588,4495080,1840626
100181,3240494,3252063
62014,4359181,3244353
111043,3299210,3059431
8128,2286230,1426710
174209,1985654,571975
80944,230069,2086569
57029,453251,3158337
130513,4564077,2761471
11522,415186,1497144
172404,4588381,940216
130424,3927833,1987373
81980,3890946,665647
10653,3751238,533035
48483,2559749,2716747
182703,3902121,2289826
72919,724361,2432164
22656,2956846,1006204
56890,942209,2913399
118426,2886827,644337
157443,4625141,2581332
46369,554256,1276506
100583,2784416,163673
158072,2229974,213317
29761,1223897,2696590
137584,1728974,669336
57725,4722201,2960652
64100,4294982,3219411
106587,2936678,612465
163105,657553,1393612
117295,3674176,3204199
3397,2570322,2978139
5119,780760,3006734
18641,868164,942038
149630,5088189,2427015
22997,506661,2549051
111572,1968327,3219121
83769,2676359,846551
129803,4571548,1767170
41236,2627168,618451
21620,2835427,2609022
4656,664676,3240964
47191,3966955,2941701
42391,2880468,647656
121255,4648861,1355479
195321,2199411,1418784
65331,4175852,2846561
100082,2432953,1538967
173451,4200501,3253682
25516,1336626,2622367
57782,608802,1364858
60919,2449184,103912
191181,391076,3255800
196496,1547787,955614
8402,2575301,355639
49445,4308314,82346
63161,1776773,416523
158353,434542,3323154
194498,3758851,642448
150815,4075148,2814300
72928,3544126,3038560
118358,2811040,314625
115595,2406110,1253329
162676,566803,1365974
141908,422973,1255388
91961,4722419,3098735
132031,3243495,1199616
53199,2104948,175261
82894,2410125,109079
112026,2595981,1414719
174573,3667965,2915915
139753,3029050,1633030
33280,2931136,2020391
54408,4279240,59669
119180,3397697,371120
109436,1469772,2906533
150671,2758796,86878
145698,745950,3200620
61380,4121784,3054132
123813,840085,3274355
58926,4512768,2519355
8636,4331227,3109603
83046,2442556,446024
170709,4829086,2434633
11555,1602542,1843376
86956,2537736,2429217
46282,4467334,140583
16796,5029785,2817027
8490,1212404,153185
63502,4723488,1575797
93953,4140201,2196729
38253,2736036,1957155
3755,4308118,227513
22014,2569155,1588006
171911,2825652,2100744
89358,4227462,2053979
110154,1093731,3343153
1677,3797078,3088212
169087,3690980,2093317
184944,4860861,2124633
65787,2573435,2506295
66099,2428290,1981613
27026,2172191,530616
84607,3883670,1938845
63399,3675950,839439
174274,50881,3117482
66783,308479,2019349
80052,4552166,2096223
167084,3054012,1427477
65483,654937,1146635
165891,4697911,2649490
98219,4352679,1484764
179648,1913679,1905552
122700,267294,2875571
95269,2579548,1345818
48196,982520,3326574
94901,309709,1785108
119987,458276,1282101
172740,1417230,2749380
23692,4333053,2846981
155548,4342202,940234
81014,1880009,1456196
13327,2208883,2092068
111010,194111,3249633
103951,911956,2280572
67262,2243496,3190967
64553,4942675,1784528
76472,1051841,555382
116885,1592858,3038526
95168,4814026,3287404
3265,1280808,2623406
83994,4027181,3353800
94495,917391,2551885
167790,4566141,638019
86095,3350395,3059459
38018,1229686,3145139
151221,1505035,839884
27531,2367200,1259480
147142,3240850,867318
16982,3809265,3019740
13399,219956,3281754
55039,2344662,1369358
176173,3186546,2080086
71983,4587991,285657
31507,1734267,1991541
19047,5041359,3085630
145028,435782,1093215
151219,4547243,1954894
63771,1432431,2128513
38299,530115,1305065
179942,3004367,1762386
2784,1766237,2133069
2752,1743242,3271142
70282,2059979,1217093
67739,2104421,156811
107625,2705754,3393454
146380,2819152,354607
148931,4324377,1227498
156439,254598,1600161
190251,4048757,3298829
193770,3975728,2311934
2764,2455003,1350412
165231,4560059,533301
