CityID,X,Y
147613,1993625,323165
22336,2749935,561619
34348,251695,3198246
21933,719950,2383353
89600,2447946,1184082
171878,4008754,2724090
77915,5081996,3192649
117621,4281524,233284
134117,3197594,1096679
4654,2158448,2019053
74432,4529480,1759990
14938,2437541,328884
189927,3206997,3304948
9450,2794740,483531
135798,4536771,441502
140506,3127169,2609896
194141,1146104,2282411
108328,2087722,106343
159773,2048655,79149
39857,4788966,2407482
136705,784982,1367626
125500,4379919,706819
189674,3092245,1322543
93927,4679219,1657871
172494,3841723,2219802
58353,4645818,2301291
144874,4204694,2980716
182180,1379350,3091183
184913,1187977,3148041
59054,4430302,180491
31167,1031721,2909651
146553,3511902,278864
86557,4927782,3050832
45178,2366526,2900740
108020,27704,3099733
183569,712755,2461942
177520,2674352,2224884
50158,69979,2216433
145933,2500037,3122670
190761,4505200,1041051
171231,3818109,762280
104033,4101096,2895666
105386,4348367,2634283
82825,4341472,2692944
134684,2137206,522223
186844,409397,1077587
130799,2664224,3168238
35131,2804011,3387624
8495,505131,2984837
134929,4540527,782565
87937,1765976,3237016
77266,3544294,2349208
107796,2212263,2785109
115789,4272363,3310433
20876,4559188,345451
3781,2489720,1799107
104875,2007331,1822593
2022,4328507,2553268
193136,4955212,2193930
36750,3006312,1562670
71066,1922619,187265
143596,3542863,3059610
81306,4825013,1862673
192919,531200,1040254
160577,4161229,3277494
103994,4294469,2545809
21123,136987,2861791
4734,4655755,2103784
129785,3151855,1637562
165522,1739568,2465902
82973,3843320,2078703
104810,2807357,244254
106667,2398067,888891
30648,443133,2196281
15025,1018376,3239899
190732,3359692,767709
8192,4934943,2148438
146412,1935587,3347663
124102,4760212,2650157
54094,3758591,1155232
184532,2693988,1428611
171198,700138,1452033
191425,1076708,1294505
10945,1811106,1420804
37840,4741857,2925244
4681,3988968,742825
137551,3137528,1137823
116297,3568722,2652122
192197,1710625,930805
98255,1871818,2051594
11430,2589563,1396800
105642,4149798,2650402
117665,2871821,1565503
166890,3052324,2185760
12843,1826420,2917379
3314,419027,1165731
139580,4657865,3387612
101541,2274494,2762511
40471,2399056,1378266
10914,4479801,2177577
139161,2862350,3096642
49886,4265176,3292396
2955,4055331,1905800
127344,2643980,1545859
8114,3748954,3270458
187268,873651,1440687
140202,2108874,250641
195768,3325024,2036102
22822,2633505,981263
143792,1491055,1203755
59436,868161,2754123
100083,2680110,979127
144088,417741,2955304
37557,3466409,128100
68319,1677280,1486968
103699,2665250,2157345
6740,2632593,2242997
60240,1681339,1458534
50439,1686843,1187640
25076,1655825,3204535
193719,1203548,3227733
27193,2090632,593644
45017,507072,1147334
60019,316605,2343440
6431,5095859,2962520
44273,3000984,807483
53712,2941363,1019683
196208,1894745,811358
5316,1184288,2294045
92690,5097159,3295254
123061,2168799,312702
39377,67921,2501065
1541,4370904,2567675
1800,2548264,1214557
81486,2765022,246332
80316,4673118,1892379
149817,4487079,1486764
90083,1302786,2133038
165948,3482971,2204647
131781,4416079,712891
80711,701160,3159836
183174,3434198,48490
67634,1185033,420478
167159,411780,1134932
188486,438327,1434808
116916,791159,1239283
80737,1109947,3287048
675,4880049,2550689
175529,4538623,2988411
9204,4263143,1935717
163690,4535984,2047512
20160,2444139,2034935
102166,235209,3055795
191594,4920915,2069194
56045,4121862,3031573
91523,2361199,1255084
65943,3083071,1520816
127611,3004310,823183
167975,4266504,3274017
21894,2719290,1799574
84135,3451642,3313336
141293,4369058,1008913
27796,4706820,2923809
145935,1098870,2289700
136213,457503,1554564
108517,4426307,1693035
86658,4372249,889238
159796,4604477,1954895
11353,3005924,2110519
22611,3318554,2869301
67987,2039521,941949
20861,2689041,1448566
121497,5014158,3324846
181760,2897637,1520960
34702,1386022,2281806
186872,4390996,96710
45489,2572037,1273775
143537,2991821,1769377
78148,4669122,1994171
180165,385153,1552337
54258,4717149,1731883
142399,4590848,134114
105520,3060134,1454687
104035,2318391,2115277
141916,4392021,886448
10391,3078803,725567
54819,4890829,3300259
5257,2568157,1481188
183486,823153,1069172
184793,323911,2992839
68341,3468061,412414
77093,1773259,287312
137001,2567212,220713
52061,1305014,3046937
14356,2816226,3247896
34455,1574582,1453622
37378,2672693,1596003
133339,3811052,2142303
159211,1436539,2242596
176881,4892485,2986408
69242,2622444,1121884
85524,2519957,1534614
62700,3628006,2041542
189824,623003,1295739
134390,1081452,3315436
19858,4838106,2577522
54933,2579878,277335
63659,3129921,1092844
176785,4425014,173345
91043,2491170,1487876
82966,3164090,1442953
140435,645146,1310379
147986,645136,852661
197140,1975123,67968
108834,2858070,1557275
117804,4847609,2816268
71736,1256216,2494716
107465,3847593,2763231
170101,3780239,2728782
8091,1402866,740555
51698,714712,2643602
30895,4582542,896015
165981,4913099,2888358
105696,3933323,2698538
30118,5057517,1848369
103817,2227002,513458
94880,2446228,3367988
149190,2344227,1453329
63550,2645942,985632
15960,2676851,1713442
116935,1743292,2841817
23018,4770667,1636636
61112,2066239,14499
101139,2809224,1431669
184362,1608553,955952
77191,975391,2689042
52168,3191616,2720723
189423,5017150,1957521
44245,1285669,816818
178490,3822797,822494
185303,1558137,1266568
25929,604149,3319531
107628,2421700,1884351
86709,400949,2415625
175982,4987995,2824536
33589,4106274,1913604
3757,4368348,1416354
161323,2328258,345378
95670,1542975,981797
128966,695264,948088
7455,3878155,676146
19087,1263199,1467874
16554,1881901,1829322
147358,1060144,1071345
79269,193994,2689339
37543,2778124,2732985
176788,2876621,2556841
122485,3551653,1360312
128779,3376883,1720390
53808,268770,2861813
120564,3010446,1595527
70373,527584,1968836
90251,1223999,1450623
11677,4466972,1915673
26682,3863780,2502431
190354,2533318,166612
48236,2555049,2677514
25634,4390508,1263320
138044,4129528,2671279
94621,244258,1890851
