CityID,X,Y
135622,4081408,2186232
108629,3692092,3306126
78930,5326,3019144
18332,2735930,792975
107502,2682012,1637348
188020,2665923,1562239
83579,2569506,87280
190968,3184759,2447478
194671,5060344,3365444
62822,2560493,1001229
38778,3262223,2720051
146964,385135,2695115
18196,4177209,2894298
57150,975449,2613823
146097,4552210,1682367
17869,2788820,1813526
98919,174654,2299808
42248,4518099,1280838
158596,1095047,619605
192566,2169728,1107416
64719,493236,3396548
2995,4126909,2002541
974,4201809,3236974
41633,3508544,2797447
132404,3133591,2560616
197368,4659866,2843518
155306,4606406,2407358
25316,2325162,929631
2651,174891,2802881
30880,4480794,2118413
103058,4253818,2947235
50345,963971,2566100
95733,4474975,1965474
141326,2914207,795012
4446,2446649,1959210
20491,2488367,545279
150689,192045,2345782
11912,2687452,1805179
159374,4244362,2222406
145680,2013022,953706
164378,3432308,153798
4283,857030,1114789
91347,4367133,784339
190104,574494,3002149
16924,1673351,672131
160113,863059,1249028
45919,3222173,2371228
128779,3376883,1720390
124641,4536160,173276
2698,4306773,185243
148535,4369030,1619537
89659,2996987,1685277
22013,381655,3267477
159847,5073067,3084661
160865,4251028,2158342
12527,2541805,945519
114357,2188646,1411660
54859,3080500,2035070
118475,475041,1112731
5123,2733373,944578
31630,3272201,1426689
156523,1058995,1538810
8691,2060069,1436554
63153,2430002,1397809
38176,4088064,2897040
78225,693760,1578423
149437,3211398,2653793
118380,3722970,637628
8699,4861831,3256012
30730,825321,1166819
121873,4846464,3101357
79231,4575300,1493698
105419,2818930,1400306
120362,2713418,1592108
68416,1151000,3149447
142937,842468,1266639
28840,557173,1423456
73512,4587390,106679
175741,724435,2266163
124150,3659690,2907897
75435,4227033,3357290
38496,2869080,2729918
47522,3862852,846249
7610,617384,3363890
66669,3067921,2185695
163092,4404280,1119532
144840,773108,1285278
15675,2701828,484325
176998,819119,924450
181276,2702753,1522658
100145,1117001,3020077
125189,4058312,1936572
105267,2606980,653694
96000,1907657,1431947
152378,2493439,1670864
4856,1970871,3258919
131022,1123457,1565566
149757,1716599,778021
141303,2819330,61535
125621,1263273,1109008
144956,2641053,937374
93204,2061993,3248580
11787,4102735,727896
128244,5091200,3084705
143480,1373104,2774245
152502,4797458,3303854
165912,4492086,2243347
158347,2080044,393485
43007,1105797,683254
182214,4780022,3163254
72693,1432140,1034307
1684,653937,1364353
101445,3114675,2163428
137223,4898012,3272621
80092,4986140,2364288
176197,1170425,2577528
89095,2756798,130399
115863,2662464,663395
121063,2744347,1639358
181959,610075,1308573
61660,160278,2371824
186048,3555019,1518781
116429,729250,1119156
14052,3163187,2381198
11148,2797066,62732
7262,1088931,2690525
53784,3707010,2183815
136718,1855108,2269098
57809,700195,798914
132543,1521722,2848652
165162,4139975,2844725
157888,2140014,2980257
128868,4741966,2559487
150787,599540,2925010
10563,1636721,1442326
121652,2750694,511271
18969,2906990,707287
34649,1719234,2784711
69241,4637376,2638703
176588,1832251,2316126
113346,2243116,1251703
70245,1530429,1481810
22356,2809099,793360
12493,347231,2176602
86282,3740243,642700
87232,716697,2534552
89008,161670,2266841
97509,2321152,1232705
54111,5071739,3298314
419,1074855,966582
24561,983547,2254312
116683,4408086,488292
79835,3708451,2868527
188320,4648018,1597113
112887,1788455,3138714
5178,512945,3023661
40032,303901,2879583
10183,2622259,2025002
112829,4563298,2329368
149484,4695041,2122625
144841,604282,1163551
178186,1369419,1044560
101477,3163876,1633951
168401,2908484,536161
176614,1987050,45851
157383,2656196,1470356
4270,4337027,531556
193516,4306552,298273
131664,2953821,1829457
163998,4982313,2785777
29440,688391,2091014
193037,3201983,1651654
101966,1047094,2556429
43388,4498033,1170445
15985,2565025,1373514
144886,4835109,2575201
45607,3191356,283246
127765,4047062,756741
154454,333718,3092743
161914,4895807,2978823
35248,2335045,1254829
70514,2936922,2663904
193181,4425149,191512
98802,5048601,2655292
181993,4733387,1768121
104058,574561,2846139
28999,3898830,641420
122311,4334973,362335
93835,86256,3015864
39715,5060091,2445103
31753,4746151,2967004
95611,4795986,2724709
9077,1824248,2237028
7733,4077316,799382
166019,4364104,1024295
132625,3979655,2491041
31177,2257000,428284
23654,4680136,2271152
69579,4666398,2719855
148078,1230898,2812174
126620,4757225,2494485
79962,913031,2561076
110594,3795113,1949310
72489,2398276,1485838
43011,4461955,2734197
108724,2564409,1203135
176815,2202467,2263100
107579,4793247,2247040
193336,3342514,1784790
5675,2547323,1278083
3795,4278412,2438534
173489,1442233,3322406
54349,4269169,2485773
14461,2634426,3173204
167037,3048913,1366750
68859,619429,3122780
50388,4516435,1858195
80539,4377045,2424869
110742,1762432,1976617
7850,829811,665126
151159,3927941,2674984
7224,3505267,2051559
174719,4946364,2333449
165588,4788430,1943944
79598,1504345,893558
58220,4477213,1404897
128706,1296389,2102311
157340,3373507,2465102
83397,1364423,2255321
114177,4594057,2457363
104950,113900,3125601
57955,2546151,1366564
81703,1773534,1284791
143653,72050,3235352
149591,1650325,3010479
175401,2717968,858557
119617,4183086,2926891
30917,4684289,2815250
22638,2891501,1540774
50238,1613370,2714907
144320,155074,3350377
50097,662484,2697840
55225,1606159,1862118
101596,1784060,459435
148058,4632843,2983102
170357,4562290,1443366
28962,4844205,1571122
99457,2928843,1453250
120878,857174,1333361
6437,2164640,1323448
162557,2585669,179698
91285,1148373,1115306
76024,2206652,2642344
137965,3035151,388900
93691,4268737,421004
15766,4912041,1943394
14080,3656523,581714
24987,847186,399977
58262,4013371,3267759
139717,4723562,2017764
41977,3051050,3341711
17552,3028921,463990
148573,2728983,2584756
128685,1207347,2635350
13330,4515205,993288
104403,4109602,3016907
116478,1438161,792665
23996,4210097,1572165
124300,3783507,2562569
15492,4325805,1162706
92926,3513189,3063191
26384,4438155,133513
172885,1886935,3211567
177809,2133106,386797
88991,1820572,2507569
194643,3508063,1628275
153345,1232117,2644615
51672,4717554,2585327
17083,4495280,1722477
167882,1822620,1216086
185954,566621,1432310
37818,4931198,2158388
115950,3475585,2479450
24991,3735796,1989989
30929,1197664,988392
168958,1316750,300715
123532,3748575,2051795
143537,2991821,1769377
149595,1391892,930676
35022,681954,625904
32691,946984,615671
103227,4575577,1809509
98222,1919543,2074847
34411,3010962,1784330
16354,3545194,3231429
90929,3648644,2931482
86993,2487413,1489564
118396,2164857,2255269
41164,2901772,1472721
164455,4541452,23398
176944,4225844,2195510
17350,2161065,2621481
189214,35425,179365
72382,3203126,2959371
104373,186294,2854707
129827,3950839,3369807
71602,1493985,3300732
142527,4549101,2132129
57704,2527389,1378711
97996,824611,3032649
140262,799616,1476380
178659,956481,888198
135064,4522010,1570657
193895,1415204,2161720
57571,2899922,791235
125800,659113,1472142
169302,4760795,2925631
178602,4622030,2565549
69223,4652779,1953784
78626,4416523,2667635
64155,444235,1356246
40460,2682942,525390
7713,4032896,2946864
38054,3233769,2426144
193078,360137,2727831
25093,2230836,143059
35927,1906521,3124265
51136,645091,3047336
8072,4174309,2133982
115201,4334455,1642758
178108,5092228,2854892
150794,3642584,3269466
1792,3014397,1868454
157267,4305281,3298018
124307,4493000,2631219
53439,4591388,2923509
112195,5010388,1932288
81481,2029073,372340
26825,4622924,1765480
142597,660066,1165807
85053,841440,545986
102561,2321173,1631365
170177,2817984,520867
195561,4421667,2823799
166631,2736203,513590
124979,4214537,2327879
145885,568382,1267588
133447,3525530,239557
52066,3032660,1662196
176468,148079,3224201
53709,766785,1230530
20432,2576493,613404
156640,4247486,3321785
83112,1615348,3393478
120273,2695557,2294708
155631,2984842,2206512
65877,4184696,2542844
180896,240014,3010403
81711,642194,1006095
10933,3530850,1520603
915,2853357,348359
34633,3203373,3297058
48440,4915321,2160387
128854,4311856,2992373
140094,2931203,108263
101231,759329,2423106
154014,710823,2627039
115758,3243785,1709681
52836,1597714,788356
109201,2811963,2773199
186671,2805691,1546200
131163,1918270,2778489
131495,1486415,905873
9645,4411757,593480
132892,474772,14932
179555,4426063,127145
12755,4453293,1674612
80223,4567414,2769542
121565,1639759,2003922
164732,829715,2720544
69271,2057018,3037569
130832,3382224,240412
49242,1864553,2983718
6132,4663018,2289425
78128,3651385,1971385
28430,4410141,846359
197329,2561961,1586908
32675,2867950,1576354
89707,797634,1203147
168098,1006214,2906773
151269,2290749,1013211
30190,777265,1054337
177971,2385403,3204188
65827,835322,2317515
119132,4312794,1182739
13023,3194916,2660889
43757,1091199,2444777
23670,4570820,2545826
185333,2687258,1705740
172475,2965491,2518275
134370,4296141,342938
12452,3697177,2239853
2332,3095928,553726
29047,4046454,785370
124849,2540402,765498
96700,4003069,2021653
139466,4521892,1387947
168813,4480689,2194256
183939,208001,2970480
75376,2081481,1419406
160101,298960,2230310
83040,810922,1213320
74542,434761,1149192
8508,2248122,557743
94903,4842230,2515304
30978,228181,2409533
88960,2999487,3395043
106512,2181426,1202569
121518,3102452,620080
68878,413827,1229382
56522,2275186,2989978
9048,1586999,3211274
75270,4967238,2642556
172918,672024,2251058
10787,4269018,2325764
159415,1362479,2777271
9162,4563014,586593
169278,4475946,2114703
53771,108010,2150660
66290,4368462,1353166
17260,995449,1207530
45740,2733786,1616193
137992,3013090,637555
63766,3526054,2494691
11281,4671999,2247080
80761,46097,2549998
70981,1709849,726535
29614,987886,516483
132636,2407216,811202
46376,3859478,2808402
23310,1488334,124542
102180,1155022,1302401
85004,2341821,71015
51676,3705953,536867
192439,1317852,2585912
125138,3045242,90666
78921,3771467,1258423
112350,3454768,1584158
152441,5040333,2397339
189958,667721,2750340
1465,2516871,2899608
180745,4616880,2292541
27072,3447446,159506
44349,4061519,3167014
62118,230256,3281960
78252,4224912,2533116
197753,1639090,1454192
186165,1442077,1447661
25632,4398071,682276
74215,576834,205176
111799,555405,2621774
97181,4323575,565367
165969,700407,2369015
13720,2142618,2883072
41328,651784,2937815
190589,3023208,775957
136575,1050384,1397321
12181,4087906,2013747
84737,148594,2538599
171904,2031162,411677
3586,3875845,715238
64224,4671145,3323381
150866,2613032,1458331
14767,941873,3387298
2773,1668999,1458558
152395,4841079,3150681
111727,859690,875581
160538,2938701,1386452
138221,3446914,1976073
33474,2976901,365755
147975,1812649,2955220
193439,4789643,3324156
132221,2486346,719023
103871,2666836,1545389
196123,3600524,2520012
123447,2399098,946832
130305,521440,2934796
28292,4027090,2833386
192964,2679958,516917
7937,1407695,2704333
192670,4593149,1664519
33265,178179,3163045
85669,4537835,1592811
193094,4578443,2420839
36864,2952118,2819544
44454,3032847,1149505
187626,4781784,2341529
64814,2099380,1436700
179610,3375977,1342101
112695,1369573,1034709
188927,2189364,1970787
118175,2020925,2167059
173264,2212831,1320905
175062,2516304,889733
12319,2721142,1805531
31640,2452720,332587
45472,1718349,3853
32505,5076238,2158550
89461,2721062,932855
124930,1813956,3379977
73356,1452785,1274695
179217,2889713,2948424
65782,2918249,2020351
185690,1801177,2438848
55369,2598955,732398
82473,3185093,2534197
36690,3160082,2542163
114005,828318,3396161
80483,1476470,928232
188137,4717274,2058500
60024,636917,2840359
8938,528851,1259328
150227,2965693,175539
12143,940019,2630729
149645,3728020,2967374
90217,2177416,171287
10358,3399362,59560
144389,2299455,1565547
163945,4813266,2996141
26947,561348,3391675
43903,4659822,2357598
59476,3467476,1772574
19946,4709505,2324278
66078,901578,2460657
154633,4330847,174701
171451,140012,3197044
23010,4333955,863386
167368,1871116,1491969
49644,667396,1371816
31110,4089896,1990628
59003,1494735,872437
11108,2294344,1771472
70373,527584,1968836
149756,3327599,2351502
23218,4599364,3287354
39781,1930265,1232679
72966,1001409,2873038
125573,3903755,2728965
96007,1778917,2331442
83324,4618360,1487502
127068,136846,3203278
91697,1901661,729405
99920,2971500,1780787
34070,1779136,1146042
160881,4441448,1119236
28928,4590955,442495
195844,1915535,868003
78566,936275,3234851
170412,4441214,1277777
84610,2686238,489377
185418,4247794,2685038
197050,776320,1290378
24940,1439051,3329277
68116,1336109,2191514
113062,2047488,1102325
146371,3416785,449261
131667,4362101,1469574
95252,4259260,323863
48867,1981069,461409
94096,4359778,2750975
170869,3715592,3001678
60086,4659722,1950455
66767,3897492,3242202
154928,650118,850588
189808,4580265,1692011
39711,1272257,2512988
149075,3296943,2637892
104661,5087243,2661501
17325,886769,1556520
35352,1590970,2514698
132501,2191018,483003
124788,4868979,2672010
102307,1763624,2730539
69752,3756822,2137334
88058,4810953,2040132
178222,2816353,380458
168844,2927388,1596390
52749,2948973,258978
38712,3844141,1977719
91420,2767334,782514
194177,3629322,2998712
128624,4550475,2325584
153789,2605953,705702
570,2998108,1748613
4841,1532517,3003774
177293,462788,1364430
81337,447322,1131841
105611,3644108,2039749
108327,3783413,665779
55375,2121511,467697
164816,1732352,3271500
174411,2406019,1005276
78468,1102543,762203
135323,1169849,470545
74411,4710998,2720297
151489,5019092,2259041
158735,3900522,2537725
61932,3016857,89399
189169,2016256,1909182
140699,3411095,2607936
18700,833500,898689
121769,3523311,970989
67382,1442654,3301667
57660,796016,3216537
109120,3510585,3002524
27799,4665457,2990663
60502,3137562,2590237
191423,2150313,2478024
46323,669648,2575712
52030,4874113,3327449
61975,3168004,1841718
125231,4557420,1511630
34917,4839721,2158276
77566,4309994,2900978
182149,4950497,1991722
80873,3619963,1564842
57328,408614,1255905
35343,4881507,1758310
146262,415906,1472611
142743,4979305,3089588
3834,2070182,1454229
171337,959649,2424262
189588,2007982,1197525
52465,2071875,455398
150485,2516989,965960
161143,415908,2373040
195370,3717842,2018356
24840,5018010,3004320
60497,3410738,2171118
196419,4553204,538612
191273,1611846,1448113
98784,377689,3395961
158411,4879188,2690257
121333,4430354,377427
76660,181823,2121257
128741,1790781,643635
47551,2305200,2132190
92571,4323192,1116050
167153,3981749,2034474
119121,2768097,263420
153588,4246242,2927686
2890,2541079,302647
21600,4077508,805244
65884,4536679,2352437
20692,597063,1462179
176296,1336307,33613
134437,732246,2925547
110962,2508742,446762
174878,3058339,421679
966,3069022,703961
173911,661880,2081685
35894,2190649,2072462
10285,233708,2485863
56491,4001332,756489
80091,831681,916366
61961,4558562,907104
53104,1881318,2207568
5525,1215030,1459088
146036,3973438,3088433
118554,2737480,1886216
11354,4781512,3149399
20776,2837111,1311209
44023,3914215,1921797
126982,1834024,2992180
157687,2587370,1507778
102384,584740,1085429
45098,2139750,2672021
185182,3613072,2175460
151870,2316822,531223
32890,992198,2456213
142899,4896914,1956698
190964,3652964,1454928
78987,4673482,2003694
49966,674208,3282403
192465,248414,1819457
177556,2289692,1653191
188850,1793582,3054177
56802,1996081,1176413
156021,3143341,1179383
104631,1554000,2838289
81614,4134153,2094085
127685,3144849,1139788
75792,764673,3372730
134599,710603,745448
132596,2961419,365606
34031,2707326,2522864
55700,2709824,496644
16316,2625997,982760
168614,1507998,848673
36231,4170211,1865226
50722,4449296,777471
38799,4332829,2747353
60431,1806681,2654486
116941,728862,1218646
195208,258671,3023937
136440,575564,3326464
185254,2526421,993046
167572,726259,511765
79366,1156976,3346528
127551,4573459,2782181
77113,352001,2904771
74039,3431239,2771588
31486,614856,1152653
169422,1875313,681849
119402,2062297,1961015
58683,3947219,740633
31991,3745374,2826083
141411,1128025,1569775
97422,233726,2842618
30514,2725364,3084917
96937,1213294,463655
63361,3007588,185757
43010,1260284,2011250
179625,1860333,377394
189856,102952,3383588
164658,1394914,2655598
196544,432955,238484
7440,4469524,625443
112568,4529037,2647917
