CityID,X,Y
96162,2230466,137734
186593,5097802,2251780
15399,509686,1112210
101992,280152,2474701
116055,517450,1095200
129832,4686192,2195612
63944,976421,2926112
176784,1615198,1139703
49784,4811003,1752827
109148,2450765,3070533
136470,4469865,1961192
43709,4740425,3127321
185469,1666869,1428425
16643,1473529,2099945
177749,140446,2923239
5729,3546402,523756
49221,4550793,1077511
194385,2741140,1556596
71096,4778080,2907787
147613,1993625,323165
42404,2296995,1403624
22585,516952,1174772
148461,4348067,2782819
888,3858987,1927001
51555,723057,1514002
87386,2683432,1781979
36185,4072338,2629813
175150,4152341,2601706
83612,5035717,2201058
161389,2221833,1168733
10651,3074761,1521229
8249,3370131,5607
158109,536851,271629
12246,4733245,2858932
39383,2575821,295200
60345,1966420,3237658
192621,3447429,2187846
44376,4932457,2800898
142567,324460,2517441
87889,15924,190692
144259,3419111,70647
105449,3548081,3196781
79860,4632362,1749353
113579,1104870,1469177
65821,5013697,2059059
187050,1415642,830353
96285,218284,2466988
146,3243369,1842798
80397,3194291,3218254
6052,529383,2649637
18750,4326609,1649376
168,2976661,383511
95714,4728826,1684544
188848,126222,3339690
108005,2546826,575774
8279,1778857,1241299
36172,818556,708997
189730,2747023,609812
127736,491753,2753273
79401,2449036,45613
53372,2891943,1520731
95822,757461,2318691
28053,222167,3085898
16318,4558394,2322458
5720,2544731,1017226
38764,847924,562197
100008,1868462,3214658
41275,755427,1206359
33936,2708243,1328979
122833,2569938,2950848
32990,1765304,2336375
65281,723430,2242109
51619,2635496,1937577
160662,3481993,32236
44953,2110610,2235106
123752,4497529,3215100
150964,92716,3395690
187942,1197204,3372586
125682,2410255,2877318
30986,4109529,2834085
8698,2972746,1531787
110956,2481658,1494552
193348,4373418,3292271
111325,1678679,2426019
90194,597296,1498379
120888,4498130,3172037
87301,2989323,1753584
71456,2992718,346150
158189,858947,2787391
176270,1253086,1502631
107291,1090160,3056163
185608,4333276,2165466
61019,2586198,1650971
152754,4482250,767841
74793,2374045,1308148
9038,1679515,1290887
1414,834787,1136979
72062,493440,1076955
113966,4315193,1998087
110869,3122280,2185422
1433,4324202,725311
29277,1702242,1211032
103101,1057116,1442797
82226,4633845,3064183
56600,2963015,742532
159352,2905013,1656730
58723,406836,1322444
187645,1477122,1293019
165599,4876261,2326435
131175,4263387,1664259
160866,2070998,17744
169533,4609861,843916
61834,5046058,2748418
116801,1508881,1455235
59568,2581290,1499193
144304,2022956,2269774
152488,1061994,585807
172096,1381142,938973
171857,5029233,2538474
194712,264257,3081902
57683,4849988,1638768
64965,2017679,1521327
95767,2374353,1343319
86034,3452040,166967
75476,4679132,2811745
121773,409240,1327546
35081,849808,3031597
141435,4364171,289642
94294,448086,3076078
104842,703956,1376055
179358,4678473,1723651
117190,4495850,976382
152741,810087,2021528
189247,4847774,2686632
94791,4648054,2257414
139235,1502810,975378
106116,1656701,922267
23686,4761236,2721267
130565,4900197,2239636
152520,4455228,1126332
123831,1176399,2946360
57623,3028993,1665329
30049,858778,327395
41652,4754860,3133042
115487,231175,3369220
10014,3651147,1655278
46592,4356002,1594555
17501,1818785,3034063
94297,2071262,3040031
43573,1117691,2525978
33228,645400,2136218
21679,4562548,3044442
89351,2151653,2627895
171313,3198274,2687385
56116,2128185,411396
177638,1831197,2372688
54901,2522207,1081063
151687,4451103,2551869
159991,778197,1276657
83981,4721041,2918153
100318,4752243,2235577
121157,1664188,2002449
86608,3453230,3135064
57876,1376600,2662103
163279,163178,3038920
53365,4069129,3217474
40840,5096077,2203339
190358,2514250,1583839
66428,4164825,3203621
190732,3359692,767709
164435,375374,3371441
21696,4513650,683225
84272,5081515,3060361
157487,3089671,696744
156537,3202868,2566342
145288,1224205,987730
61669,2084240,2484735
95218,4560678,2803675
121469,578364,2976610
1551,2549212,1633811
3342,3263111,603269
65434,742557,2441065
68693,1487568,626066
177963,2472407,1690957
95471,4554446,2741361
196130,1787358,2312706
121297,2780413,3227060
4319,1303672,3264508
108710,264417,2326355
111097,430381,2800958
25804,4683523,2865612
157906,1033316,2983190
137065,1809822,2154704
5930,631823,2051035
131159,4360222,2440230
11415,4226317,3102387
150432,4620060,1482420
138296,3750176,2856203
114313,3738052,989219
100600,2953240,1793797
180023,2686161,2709351
21458,4625962,757384
99160,937988,3141269
138738,1240130,2942307
44559,5084894,2037795
69255,1973119,115707
48692,1360423,2518915
133133,678796,434618
29040,2663459,2952466
76367,2383608,1098099
53923,4409162,1981289
150455,1624612,2296039
194400,3741386,1909679
167990,2495144,3074816
