CityID,X,Y
125219,4202144,2260433
188024,3449500,456570
162622,1340168,2730481
174049,2553637,1129807
47540,430228,1292173
86474,1586020,1262277
76109,4592977,145641
119120,4458027,2388700
8163,2974917,864850
85558,467359,1476437
76703,2786999,1748868
81445,4302259,3111832
172523,4978068,2279305
52430,4351073,3075874
161302,1503968,2389714
196782,4553282,1451881
45094,2434092,3187165
197360,1454859,2155551
5235,2631197,1386456
52874,3992973,775982
94558,1868813,2347306
95547,4791615,2211725
120536,1001794,2245331
16366,292325,2945403
155236,1689031,1434871
151852,1120534,1245355
31442,4402999,317794
92291,4778935,2346525
133687,3694857,1981658
153311,636771,2143404
20159,777524,1309450
181869,4402098,592662
129754,3125883,1546264
184663,3554954,435375
43292,844047,337659
21698,931918,486579
168423,592352,1395852
104470,644799,1128216
147009,3064668,2471597
88048,1553239,2642409
113389,1853985,2309502
113717,2854048,1383863
153300,4871976,2538060
92627,2663023,864473
151879,3165745,2204096
13219,3159707,3339881
77635,790124,3015628
192417,4589855,810629
122549,3157322,1746432
142843,1852603,275740
89735,1959357,1441526
98729,997433,2000422
6926,760658,2212777
72272,3410936,3174268
81482,5092893,2665389
177752,1166052,3389503
119688,4463839,2162429
17133,4636897,867836
194335,2727142,1685270
156096,648099,3108063
81843,3581801,1973721
166969,2421336,1014771
155619,781085,1329179
131853,3018660,1452461
149630,5088189,2427015
95903,4599495,613773
57073,3620334,2880573
85274,328700,3017953
23901,4012122,2436328
9362,4779520,1952194
6688,3840664,2626014
47404,3346874,3088686
28176,3423924,79803
169429,2670324,491100
62060,2156541,1967117
69685,4694026,2303465
48559,5075496,2211295
157516,4604378,1265205
48282,2903511,2520617
119290,3654919,3266770
86129,4838265,2403682
176201,2640357,3231656
35433,4374011,3232654
1312,3149788,1537150
161518,2515039,1625227
113812,1352272,2738140
106199,3041395,1411455
178272,47668,3230007
142547,2595081,373925
37282,4528628,2315704
99139,1326724,1191621
160548,1133215,2065109
150699,4547332,2974332
188737,4413994,1237720
100642,536090,1090021
167492,2765171,71205
58218,2568357,1228908
70775,4386261,689717
105708,3054323,254442
25262,1946098,977321
137939,2863117,851996
119949,2650534,1269534
178221,833922,2405784
109187,4865789,1740968
161591,4339072,306597
67308,4873504,2688409
43387,5024586,1821792
169395,5085876,2754493
79314,725074,3032512
2610,4321061,728468
36629,2472015,3270484
183780,4555526,626637
116887,2935928,1752270
193821,4986976,2374635
117781,4848915,2245675
106547,526294,3022141
109172,214663,2791869
84390,174435,2211224
91453,4761067,3109884
22712,4895980,2222395
65463,3881853,1725910
10977,4399233,1162713
165840,4350508,3280366
132402,1967595,479618
130544,3756084,3234929
163358,1062373,3199776
52621,3101529,504780
43016,4812126,3006541
187883,3496274,3095968
72544,2681179,1684258
6096,3614956,801933
91169,2745240,1129115
148848,1796244,2328258
106718,2539846,867075
104772,4853057,3391350
82381,2396022,1991149
147401,3934455,1577588
144313,4608360,1454201
171580,2586828,1384557
78916,4254074,3383085
175468,2238510,263529
156467,1488659,1211211
101336,755888,2275978
194420,660716,3278939
110969,1656447,2068091
110313,2685880,609331
92236,252090,2497799
63188,4628838,2576253
12999,1066322,1550964
67707,1205826,448133
47321,4332382,2196019
27317,1353366,1277013
116943,4545923,1952465
82009,4376300,3090567
61528,4367935,3094748
76300,3028215,2921660
5735,1553793,3149629
117311,1477817,2404090
54068,4365690,1686364
35087,4218207,2227334
103762,2142112,446582
49986,2133928,2966776
150704,948817,2624179
115306,4274343,2376258
45334,3006991,1673461
25977,3761012,2625628
181747,2898351,785715
24025,2116452,2804797
168122,1475020,2422354
45753,4301000,2883293
79347,687284,2999610
173973,4306098,283835
6503,2042662,1067995
26275,4166605,1931433
159984,4345941,621505
89479,2878157,717142
148556,964270,1302221
50474,1684222,2145688
51073,4346037,1669777
83657,4929777,3266140
188591,523103,3336948
174522,183918,3347524
98175,4361350,29735
66670,45173,3222624
62961,4520024,2532963
128252,3316678,3164699
57229,4071832,2220694
103099,2051563,1277001
188132,1435762,1184408
58714,4573123,943156
79928,4357345,3386985
49587,1690817,912250
40194,4977984,1628304
64648,2662973,447580
77077,1459962,2908840
164012,2863756,2762554
119474,2374109,2884963
40141,3720228,2031624
13416,421187,1426348
153320,3069468,2022077
135603,839807,986612
75822,267712,2650544
1880,3177052,2019329
53926,4898995,3093552
146485,4974105,2282344
6115,2052239,1252648
61921,3459082,1990317
178623,3371996,3079974
95371,4563093,1089853
29236,3526277,309306
