CityID,X,Y
107285,2469296,3213203
150171,1081125,1123411
121711,1577493,994141
8623,981677,1660720
154598,1637162,2102264
141289,4744711,2959787
71889,4613861,2754371
68647,452443,3278122
193884,2796757,1657726
129461,4723983,2743734
156539,992478,1438531
95222,4420050,568350
63610,3012938,110665
49310,4196358,2604062
140890,2966018,621511
70119,2938421,148670
146426,3098330,2020637
74812,4862077,2593599
19223,999668,1137103
48558,3495433,670281
66059,4535502,478180
127145,1657897,1911179
58857,956395,2178849
56232,3589499,1055271
108097,4372378,2781335
108808,1920087,1436459
104323,1807293,890182
63856,2783363,375598
180658,1869554,1204267
44699,1598876,3374922
134464,4790130,1860207
92714,589339,1082656
189099,1662321,2267756
43285,1917407,1458307
55978,4106704,2467582
18287,1856403,2117754
175763,3212753,2125452
164208,4226259,3112893
152956,4787513,2837343
72578,3445843,426855
177967,4977208,2023515
7264,2444323,39708
33380,4760167,3031422
174806,2544197,2471337
99189,1720435,1246961
118192,1052465,816184
153785,4227963,3048141
124328,4644464,2293530
106384,1785669,3034324
46189,2792751,389347
51282,784613,3196584
62783,3025065,1320626
162583,4222085,1977003
75674,3170108,1222648
129035,1409890,2167797
150170,4204409,2924594
87650,3143047,1597062
127396,483383,1408995
97470,4956818,2835942
18934,2650271,3317391
28541,4552558,2968951
111797,2993857,2656982
128551,2021538,115679
153600,4032279,2700150
123604,4143205,3111553
162935,4402605,1565653
44132,2304883,509641
59948,4520785,1016289
137364,3988795,2914374
171888,2463716,552040
148624,4506212,1731387
139628,4079092,2916755
134313,3118306,1100291
124405,1994633,2793429
27154,2745727,993911
110152,4564230,2366249
57122,1288595,2386768
119141,2370046,2140145
12663,1993010,1862360
117144,3074230,764728
175499,2009888,1997078
96792,4673806,2450248
167925,2991767,1838283
153263,2158443,1192710
181427,2803786,1604252
154726,4659097,1463062
156934,180931,2800743
183231,1410291,2260516
88570,4052481,1934242
29931,1782871,2383677
116592,4700898,2305898
133476,4235862,3297082
186704,2045890,2292820
128765,2363721,584191
22269,4629812,2957668
158910,5082955,2346160
81250,5049715,2316791
111403,3577397,1786423
137446,2340168,305007
140152,2862240,604856
47302,1198419,1379902
122653,336136,2947334
58375,4498308,1412746
64815,4380145,1440979
125408,5024100,2839112
9716,3114198,2831626
102120,4504038,1219111
128694,4910370,2912269
98083,2828219,206811
152985,4774088,2937448
2465,4187125,2686098
51392,2346396,438587
141103,5023946,2127136
4073,5010665,2293488
106035,756641,1279113
46533,3966480,689786
19464,2974999,3312690
55277,2984850,1562115
179908,97457,2402571
178514,837135,917394
153734,2520454,876570
11394,4364853,2895484
189765,1554004,2930520
15185,2905850,1500455
177387,4867067,2021653
134554,2421829,1036661
60536,4447948,1405603
183278,5077485,2630865
84471,4831354,1738900
95012,4546481,1468715
110300,1115200,2909832
50931,2909014,3292869
131193,889126,331615
6775,1434507,3136180
182789,229189,292292
41230,3534490,471302
95118,1470894,2924357
103870,352002,3094583
20284,2021152,346257
116157,2015034,2132499
71738,387156,2559206
130706,3057163,19477
146538,2436026,1493576
72132,4789072,3030788
148426,2334582,175438
38036,4510430,1291258
116214,2592810,1269455
34058,3766581,2331151
27404,2619881,2247165
77271,4079084,2408216
15084,4553372,1883660
133127,560340,3079882
76206,2725040,1545760
166936,3419727,220753
139944,45785,2595739
156151,4543027,2422415
19989,3126061,1899176
5300,307164,3375607
94880,2446228,3367988
34686,3794674,2773110
36320,186643,2509050
156469,29982,2748767
181413,2801365,406127
188586,4500057,2425601
171657,585912,3071380
41891,4454616,1913061
141595,529882,1241391
169186,4417196,2800286
48373,602406,3014223
70793,1391753,1227161
125205,3141318,1095476
33670,5061033,2053248
180369,2244089,1755466
40154,4369148,3142395
86124,556916,2935475
181249,4566224,2168335
23751,3048621,1775454
100927,1714507,2054835
121087,2213760,1702009
95556,4300440,700530
27942,2008307,1191356
83560,2879330,1701907
99793,2560486,761696
80522,811368,3062732
168139,2497763,111791
10542,2410104,1167317
166635,2735337,808059
52524,3120742,1661876
52583,3559051,2245793
156605,1474171,1281448
138936,3272376,2787321
146917,2938395,1596483
108648,1518852,1158711
172174,3976457,742404
32557,3568832,516405
95233,2180542,159276
117896,866151,611396
191892,3366804,2292868
29470,911062,3148323
189627,1465384,1059502
77025,2593966,1740554
54523,2740339,1486116
109058,1522597,1280474
165730,4491996,587505
120385,1469334,936774
140586,4485122,2194281
110854,4999650,3305484
95949,4947663,2792605
168410,3457528,91396
105499,2718405,1452844
142467,4473987,2163636
4175,874494,2134391
11055,183057,3047586
104405,766333,3202616
167937,4573261,2381939
120182,1037010,2914402
48883,4650592,2779759
126287,2684524,720390
152397,1306101,973841
69380,1690301,1138939
115410,4529256,227461
139171,3461006,3132062
119445,1591233,1325619
39498,42711,2120664
123556,2787387,618678
70191,1698392,1133163
5152,2361367,625284
24306,2400701,2720582
59599,4656014,2632473
193198,4169226,2843594
47982,1207512,1115167
122079,3095282,2891439
68942,4956696,2872201
25991,1359122,1224182
78743,1415747,3253129
121671,2514982,1745843
58124,1027909,3339182
111401,2674430,1434444
170172,4911901,2727759
129613,3907266,2199132
130964,668799,2844050
101755,1920267,56916
174172,4044975,2059622
25040,2807325,157431
148763,2294062,1408427
89007,671504,1279619
15649,37140,3142899
94386,3015971,2219893
5258,4434431,107324
112436,896040,1601229
191675,1065098,2699345
180811,1673932,1229672
62917,4536120,2061638
37618,1990408,801440
116754,4327853,3332916
115274,4824031,2125021
182875,337452,3288424
18141,1237558,2256729
40560,2806054,1819647
26302,2499288,1366631
118985,653941,2419745
104805,2425542,1551590
161975,4571391,1421431
29615,2869412,1438381
19013,830559,2765217
34414,3335138,3107659
27274,4690138,2690588
104335,3902914,2831391
84784,4442390,1540519
28330,1368223,886606
176920,2992787,337331
176278,689312,2519993
6502,2566141,1120985
61478,2273183,1269596
40241,1230163,1163717
136470,4469865,1961192
168577,5025286,3157247
44205,3813449,1100605
156513,2414603,354491
121361,4380588,1119153
100802,4418126,73611
145287,2783013,637068
160238,2080233,2831214
34968,446266,2853337
42608,4705602,2724709
112389,4669886,2090440
175613,191034,3391305
25057,4920166,3111783
41269,2984868,1796916
68555,1039419,3014169
13501,2486507,2682680
92831,4140820,2862485
168684,3846679,660568
149703,4063817,2191396
44274,2666326,794210
93227,1784041,1260541
130759,4398830,1313690
140571,463426,2688429
196150,2415220,1357067
63174,477584,1360348
89247,2389332,1214266
60858,2879818,1520447
79307,4860616,2229606
194702,2793248,1467248
3563,2201982,1094049
32901,4547349,1589422
114836,2374549,3165633
81622,4602415,2157331
156461,1205205,2573761
171759,3400,2817087
154437,2250371,1790830
103858,3171352,2333979
27881,983182,2929560
125780,2755256,1645335
155437,2545349,1605729
96951,4637576,1121988
95886,4715669,2871799
106138,4864646,3197204
181481,4356268,2932820
40222,4868850,1796592
99903,4434138,1957893
119657,2761521,594829
42093,1752517,584762
139588,311886,2125992
162797,1732050,1181622
196865,3060443,2689552
127475,4824311,1775065
93397,2910921,2058425
47829,378201,2952684
133418,4218916,2497725
5632,856294,1999702
52235,4060353,2383141
31228,3291267,3256958
89541,4111915,2603451
98011,204180,2216167
144113,1407320,929449
146770,4773682,2420414
63394,4404807,1139469
15315,2818298,256766
108397,4022004,2103563
16930,2074698,2850957
82596,700963,3045423
43072,3350079,1808977
70392,2592470,1629585
91225,2401930,3045528
24552,4620076,1066303
185083,2782180,305282
189060,4983261,2408359
170982,2496944,1442802
15180,3216890,3075122
78093,2887996,803548
102283,1906105,1145342
79241,4742700,2345505
187858,2771284,273631
160693,1970200,456826
97934,3048860,254669
33752,4908255,1833246
74241,4351704,2030519
66847,4788858,2305472
152705,2585160,1479921
74399,3552313,2441955
90900,461114,3383671
40756,3625152,526530
119737,1204312,2997229
72937,1748454,2834747
156020,4488008,1212162
105009,1053824,2953270
52322,1809966,1960146
124069,3072500,408979
69633,4426168,1766836
138098,1050502,585127
23339,556553,3343188
185027,3740079,3279841
164127,2884261,2339279
137057,2118762,483559
50393,2735318,1684192
130852,2733171,1516222
128950,5040444,3351282
8437,2479423,2201971
90319,2868979,1969887
165671,4936937,3374809
106404,3727677,2889231
98272,5059228,2707826
80089,4862145,2958810
97878,666691,2087056
180355,450612,1397783
140495,4654545,1990966
11310,3708357,1524590
53312,418148,1421532
35625,4990329,1528896
177448,1073006,995473
192426,3402271,2770552
95799,2631364,3235756
53087,2440883,2114357
45238,1090181,2680022
20128,675661,2921544
135586,668523,1398117
180465,683876,799255
23510,3074258,963869
57942,1348130,3212705
45236,4384025,1085582
56827,4782936,1603708
52644,2014780,3165189
70434,2806725,848380
98521,1104084,3213675
42960,342855,3339333
55664,748327,2094355
138662,1483362,1144085
32002,4416022,916214
6153,1203814,3154336
67364,4958203,3092372
187672,3421213,2820373
16383,3008426,73794
84559,2031340,3051481
149776,2695529,784169
190657,852796,2490656
55233,3159696,1074014
49795,3702038,939726
51796,2489749,1407844
50649,4390097,277580
26419,4477841,37926
40088,1508520,899481
63752,1979271,1448551
67676,2753616,2733719
108641,2882217,1769904
177562,2409996,2853355
91667,2218459,1150854
38621,3828100,2528584
25729,4112255,1935024
8332,4763843,3081191
158657,3383152,16362
59658,195619,2639763
119943,2341817,2190075
85860,5098555,2442908
164834,1905408,2642651
102044,1339990,3364684
82820,3004878,742471
13421,3026856,1855498
115180,4454298,1215479
78760,4496883,618872
182513,2158561,2602136
141596,1646459,2469625
25551,3255743,1718789
5026,4980010,3260656
38111,499005,1095569
131767,2175694,55485
33627,2965205,822694
149847,1348508,411395
87105,4708239,3053728
24473,1912036,1151421
40973,483175,1100115
144411,408598,2714662
16162,1171202,1494445
78334,3367742,3142320
186612,1645888,2674941
150688,4415000,1531750
189847,2780082,2351461
167261,660287,2588392
19840,844332,2092425
185356,2465682,1064318
125195,5039197,2209899
33872,1902824,693351
134731,2060341,1584776
12593,700745,1466811
131486,2701822,2669282
81666,4712106,2806223
166870,513479,3188461
153945,3595357,1218297
68312,2674743,921616
72813,109980,3354639
16439,1873829,3246988
140773,1841278,611897
4951,2674058,1355171
30249,636190,2584353
23001,3165392,1104371
91978,4388154,1663760
127189,1742105,787752
41440,4353946,602222
78011,2696117,2010252
59646,623052,1284339
6033,2385922,91479
133660,4312924,2825274
20032,3456002,2705694
126981,4562941,952278
79819,184357,2325234
1185,3292364,3223265
101761,4294718,2092930
155867,2190076,2015699
129394,2750855,812466
182264,2348133,2156979
91235,3760855,522486
193716,4953084,1950756
65274,657771,1038781
87129,276904,1772162
131172,2354584,445398
100980,4367422,503769
103277,1429006,79639
87314,1742311,704403
101273,1633457,957653
3186,4905013,2533061
120375,3452595,2401825
